year,season,district,taluka,col_count,sno,revenue_circle,insurance_units,farmers,app_loanee,app_non_loanee,area_insured_hect,farmers_premium_rs,state_premium_rs,goi_premium_rs,gross_premium_rs,sum_insured_rs,gender_male,gender_female,gender_others,cat_sc,cat_st,cat_obc,cat_gen,farmer_marginal,farmer_small,farmer_others,claim_prevented_sowing,claim_localized,claim_midterm,claim_yield_based,claim_post_harvest,claim_wbcis,claim_total
2025,Kharif,Amravati,Dhamangaon Railway,29,3,Chincholi,1,696,48,1134,1045.06,624187.85,3059,3059,630305.85,58180877.34,900,282,0,107,15,825,235,116,1023,43,0,0,0,0,0,0,0
2025,Kharif,Amravati,Dhamangaon Railway,29,4,Dattapur,1,741,85,1116,1111.65,659568.73,3442.65,3442.65,666454.03,62077808.63,896,304,1,125,50,713,313,80,1045,76,0,0,0,0,0,0,0
2025,Kharif,Amravati,Dhamangaon Railway,29,5,Dhamangaon,1,620,61,995,885.98,531209.79,12419.54,12419.54,556048.87,49370802.98,822,234,0,80,24,742,210,66,947,43,0,0,0,0,0,0,0
2025,Kharif,Amravati,Dhamangaon Railway,29,6,MangrulDastgir,1,832,111,1523,1319,801273.72,4894.4,4894.4,811062.52,73583956.17,1268,366,0,143,23,1219,249,138,1378,118,0,0,0,0,0,0,0
2025,Kharif,Amravati,Dhamangaon Railway,29,7,TalegaonDashasar,1,942,139,1709,1500.74,886186.45,4649.68,4649.68,895485.81,82956434.19,1456,392,0,118,25,1219,486,106,1574,168,0,0,0,0,0,0,0
2025,Kharif,Amravati,Morshi,29,1,Ambada,1,553,79,900,716.46,452957.8,9819.39,9819.39,472596.58,39673623.42,765,214,0,62,22,720,175,66,851,62,0,0,0,0,0,0,0
2025,Kharif,Amravati,Morshi,29,2,Dhamangaon,1,2270,88,3636,3284.07,1902537.82,0,0,1902537.82,182969269.81,3020,704,0,301,30,3131,262,260,3334,130,0,0,0,0,0,0,0
2025,Kharif,Amravati,Morshi,29,3,Hiwarkhed,1,71,25,104,80.36,52287.09,0,0,52287.09,4470736.87,111,18,0,14,2,93,20,22,100,7,0,0,0,0,0,0,0
2025,Kharif,Amravati,Morshi,29,4,Morshi,1,604,52,906,792.92,513743.33,0,0,513743.33,44525322.5,762,196,0,39,4,767,148,112,794,52,0,0,0,0,0,0,0
2025,Kharif,Amravati,Morshi,29,5,NerPingalai,1,1849,97,2694,2648.19,1602495.29,1529.5,1529.5,1605554.29,149774389.96,2285,506,0,129,23,2201,438,161,2497,133,0,0,0,0,0,0,0
2025,Kharif,Amravati,Morshi,29,6,Ridhapur,1,1064,68,1664,1467.69,881242.92,4282.6,4282.6,889808.12,82104986.09,1347,382,3,144,16,1275,297,83,1594,55,0,0,0,0,0,0,0
2025,Kharif,Amravati,Morshi,29,7,Shirkhed,1,1353,112,2085,1837.71,1146799.13,6913.34,6913.34,1160625.81,104011150.53,1802,395,0,87,25,1773,312,108,1989,100,0,0,0,0,0,0,0
2025,Kharif,Amravati,Nandgaon-Khandeshwar,29,1,Dabha,1,1937,76,3778,3085.9,1744266.97,11715.93,11715.93,1767698.83,169688942.64,3027,827,0,292,51,2445,1066,255,3347,252,0,0,0,0,0,0,0
2025,Kharif,Amravati,Nandgaon-Khandeshwar,29,2,DhanoraGurav,1,2563,83,5030,3793.97,2122412.17,77147.98,77147.98,2276708.13,207003260.85,4023,1088,2,647,99,3114,1253,200,4718,195,0,0,0,0,0,0,0
2025,Kharif,Amravati,Nandgaon-Khandeshwar,29,3,Loni,1,2267,86,3937,3532.56,1989025.54,58121,58121,2105267.54,194343906.34,3090,933,0,449,49,2805,720,212,3629,182,0,0,0,0,0,0,0
2025,Kharif,Amravati,Nandgaon-Khandeshwar,29,4,MahuliChor,1,2436,130,4612,3857.8,2150780.23,25603.83,25603.83,2201987.89,211293244.85,3700,1042,0,766,73,3153,750,421,4018,303,0,0,0,0,0,0,0
2025,Kharif,Amravati,Nandgaon-Khandeshwar,29,5,MangrulChavala,1,2989,118,5807,4609.86,2622244.56,43717.16,43717.16,2709678.88,253521268.83,4558,1365,2,739,122,3804,1260,246,5311,368,0,0,0,0,0,0,0
2025,Kharif,Amravati,Nandgaon-Khandeshwar,29,6,NandgaonKhande.,1,1880,68,3892,2836.16,1570988.05,21107.1,21107.1,1613202.25,154441455.47,3135,825,0,405,62,2463,1030,36,3795,129,0,0,0,0,0,0,0
2025,Kharif,Amravati,Nandgaon-Khandeshwar,29,7,Papal,1,3105,117,6512,4889.32,2755764.4,64606.08,64606.08,2884976.56,267576172.18,5098,1531,0,627,34,5188,780,342,6070,217,0,0,0,0,0,0,0
2025,Kharif,Amravati,Nandgaon-Khandeshwar,29,8,Shivani,1,2452,75,5147,4039.84,2271591.2,28142.8,28142.8,2327876.80,220996579.64,4029,1193,0,527,50,3678,967,127,4701,394,0,0,0,0,0,0,0
2025,Kharif,Amravati,Teosa,29,1,Kurha,1,1606,34,2212,1983.9,1203093.58,14193.76,14193.76,1231481.10,111962834.01,1740,504,2,175,19,1440,612,160,2015,71,0,0,0,0,0,0,0
2025,Kharif,Amravati,Teosa,29,2,Mozari,1,1751,39,2719,2391.85,1403652.11,5383.84,5383.84,1414419.79,134068418.57,2241,515,2,190,12,2247,309,211,2390,157,0,0,0,0,0,0,0
2025,Kharif,Amravati,Teosa,29,3,Tiwasa,1,1700,71,2340,2344.88,1363546.9,6179.18,6179.18,1375905.26,131544207.71,1852,558,1,188,6,1678,539,54,2276,81,0,0,0,32,0,0,32
2025,Kharif,Amravati,Teosa,29,4,Varha,1,2734,57,3657,3646.59,2162145.44,3059,3059,2168263.44,205706735.13,2998,716,0,307,21,3101,285,77,3502,135,0,0,0,0,0,0,0
2025,Kharif,Amravati,Teosa,29,5,Warkhed,1,1510,49,2048,1970,1205833.22,3055.94,3055.94,1211945.10,111677147.53,1666,430,1,182,14,1529,372,97,1951,49,0,0,0,0,0,0,0
2025,Kharif,Amravati,Warud,29,1,Benoda,1,49,22,52,54.96,36262.22,0,0,36262.22,3092479.45,63,11,0,4,5,41,24,5,60,9,0,0,0,0,0,0,0
2025,Kharif,Amravati,Warud,29,2,Loni,1,122,79,135,156.66,104570.23,0,0,104570.23,8952766.81,172,41,1,9,1,182,22,20,160,34,0,0,0,0,0,0,0
2025,Kharif,Amravati,Warud,29,3,Pusala,1,461,130,562,487.85,323731.8,0,0,323731.80,27755480.33,598,94,0,39,44,549,60,105,488,99,0,0,0,0,0,0,0
2025,Kharif,Amravati,Warud,29,4,RajuraBazar.,1,534,174,660,591.82,377969.26,0,0,377969.26,33500934.78,699,135,0,46,6,691,91,94,652,88,0,0,0,0,0,0,0
2025,Kharif,Amravati,Warud,29,5,ShendurjanaGha.,1,78,31,74,70.01,45470.22,0,0,45470.22,3896313.7,83,22,0,9,7,86,3,21,65,19,0,0,0,0,0,0,0
2025,Kharif,Amravati,Warud,29,6,Warud,1,69,33,64,78.47,45806.97,0,0,45806.97,4135396.14,87,10,0,7,1,71,18,13,74,10,0,0,0,0,0,0,0
2025,Kharif,Amravati,Warud,29,7,Wathoda,1,846,135,1261,929.01,590154.09,0,0,590154.09,52586861.08,1179,217,0,101,4,1093,198,69,1224,103,0,0,0,0,0,0,0
