FAPAR_anom,FAPAR_mean,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_augsep,NDVI_junjul,NDVI_mean,NDVI_oct,NDVI_peak,SAR_CR_mean_dB,SAR_VH_augsep_dB,SAR_VH_junjul_dB,SAR_VH_mean_dB,SAR_VH_oct_dB,SMAP_sm_anom,SMAP_sm_mean,SM_anom,SM_augsep,SM_junjul,SM_mean,SM_oct,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,rain_augsep_mm,rain_junjul_mm,rain_oct_mm,sm_wet_days,tmax_anom_C,tmax_mean_C,district,taluka,revenue_circle,lat,lon,year
-0.04513038454900434,0.2962467942766232,-1.9562683806685714,33.7156918119788,-0.07426585259708508,0.4965023243234719,0.27503505880889817,0.4359855174946107,0.649384184966716,0.7374506585648969,,,,,,,,0.036843581457315186,,,0.4452269935451179,,0.5973828768284511,1237.17380469563,78.6801080363912,23.772081122062172,-0.2754299493658943,0.2279188779378317,194.65562698229235,0.4638791500281263,2.069374363347784,94.86658669302103,321.94390296156524,781.4047012306958,94.86658669302103,124.35201857467784,-1.9906384474047962,28.92306818385865,Yavatmal,Arni,Arni,20.0538582,77.9942367,2013
5.145712966549979e-05,0.3414286359552931,-1.3073713856657438,34.364588806981644,-0.02912298323351352,0.616281508954588,0.2908686177836211,0.4811283868581826,0.7015549747708059,0.7598461978537422,-6.9419976912190275,-13.826318369042891,,-14.12369457089154,-14.2366102096246,0.009937712477860444,0.3279290141550496,0.004063741541651609,0.3371645980278048,0.32167681853955593,0.41244715362945333,0.31756427631041984,0.6124398485687599,1143.7220848215475,80.30250189537529,24.2227539802881,0.08986505593732523,0.0,94.1008329191291,-0.3145954677378614,2.4335986544429455,76.00771004948948,376.86099970811824,657.0948681770581,76.00771004948948,98.0,-0.3339555757989322,30.57975105546448,Yavatmal,Arni,Arni,20.0538582,77.9942367,2016
-0.003414525816638942,0.33796265300898853,1.6719943753396367,37.34395456798702,0.000276779346207839,0.6281569358570432,0.3581135165707253,0.5105281494379035,0.610083636557459,0.7478502333404402,,,,,,,,-0.04897961170523904,,,0.3594038003825628,,0.569141987845295,772.3626175763776,110.4628980288097,23.450672858225932,0.4845480740527673,2.0,17.578852158680927,2.620546638024083,1.9706133181721284,9.029399885428143,359.35166137469514,395.7477513293229,9.029399885428143,65.19730856709629,1.3052528180588903,32.21895944932233,Yavatmal,Arni,Arni,20.0538582,77.9942367,2014
0.05398883824814301,0.3953660170737705,0.23588524931276966,35.90784544196014,0.06597420062506619,0.7242093869187234,0.4237643951507837,0.5762255707167633,0.6182644031459501,0.7558810863951874,,,,,,-0.03627813476970288,0.28171316690748616,-0.04027397878375063,0.3128108042288766,0.2688542061271407,0.36810943330405127,0.24334437663894967,0.6383456232191259,922.869480857825,96.26521038665659,21.45067285822593,-0.0873221949761947,2.7347896133434433,112.07855171457761,0.8861044627650493,0.9084879065690665,14.7999279953658,501.6829161934777,406.38663666898157,14.7999279953658,59.450672858225936,0.7866504146873275,31.70035704595072,Yavatmal,Arni,Arni,20.0538582,77.9942367,2015
0.07780849215548694,0.41918567098111453,-0.39041843647684404,35.28154175617053,0.08087960206801288,0.742965980069331,0.4190769280198047,0.5911309721597089,0.6780365598275423,0.8014328275649683,-7.688535707297877,-14.331724362500173,-16.919093556125024,-15.366686051983455,-14.202432969002325,-0.01093005268658717,0.3070612489906019,0.016870884573199664,0.3246818334880971,0.30415639607765355,0.42525429666100156,0.28580615807881043,0.6603447895062583,999.125866525728,85.54226686884002,27.0,-0.2365954261302379,1.6785917361637608,187.65119253988064,0.08587963966674211,1.134828133513373,54.295520157232005,455.2080419253253,489.62230444317123,54.295520157232005,98.29596285064446,0.16494922275238955,31.07865585401582,Yavatmal,Arni,Arni,20.0538582,77.9942367,2017
-0.022485543645448653,0.3145359715002398,-0.5057632778492598,35.78930034509761,-0.008399124100771814,0.6848203647069466,0.28247981644605563,0.49159569352441057,0.580695697197983,0.7398913259100939,,,,,,,,-0.008435144977433544,,,0.3663469460665741,,0.5726245916886312,1095.9299422132856,98.50384960559253,19.659959378394973,-0.08551955418161834,2.264701714609607,0.5073933325020604,-0.9883448247019164,2.7131150444567758,12.33267238348332,596.1269833933372,456.4194096595248,12.33267238348332,91.23404657314249,0.04469922197741628,30.790400700318703,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2006
0.01575135688133947,0.3527728720270281,0.17253503998497952,36.46759866293182,0.018580870677508424,0.6759967626649657,0.36869208899620926,0.5185756883026917,0.5321816398823923,0.7752859025375209,,,,,,,,-0.023527332328754504,,,0.3512547587152532,,0.5764889898945181,893.8392373679924,90.72641821359407,19.934863728685464,-0.18745832548566907,0.0,81.77955891187241,0.32459156627316044,2.0462397713988825,14.532105887472799,439.5505463076406,439.756585172879,14.532105887472799,77.78980681120399,0.13380118470098995,30.879502663042313,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2011
-0.015126743499270541,0.32189477164641805,-0.06605917002881387,36.22900445291804,-0.013083631861847954,0.6702493964190546,0.27942265967244867,0.4869111857633354,0.6371844241873199,0.724470077577961,,,,,,,,-0.007722021461851946,,,0.3670600695821558,,0.5613085962228217,1152.9338986381158,86.13381512446271,20.36672807141845,0.49554239040132836,0.5795191535591139,12.119646599473953,1.0869358579929629,2.383154837109896,70.07097822235455,413.6492896835555,621.1369862543958,70.07097822235455,93.22115157526807,0.4165501912386693,31.162251669579955,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2005
-0.0789803267275694,0.258041188418119,3.5717272196556906,39.866790842602555,-0.08416884232470483,0.5780793420633136,0.2299661479058672,0.4158259753004782,0.5102518178275807,0.6639316629078152,,,,,,,,-0.019489143758122433,,,0.3552929472858854,,0.4522933346359889,671.4446646188827,95.41263993198241,23.729724623305458,-0.10371041891270982,0.04435312455717726,93.22522838979116,5.559354292014344,3.243963206555749,32.06897615554185,246.26362730253626,393.1120611608048,32.06897615554185,79.10358509281563,0.49375159246859013,31.239453070809823,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2004
0.0438717126808567,0.38089322782654506,-0.38614318032729306,35.90892044261957,0.06943664730335909,0.7443769702480059,0.4312882573297592,0.5694314649285431,0.5301279127159363,0.8061077117453258,,,,,,,,0.0016139304889636545,,,0.3763960215329709,,0.6156119399778928,1024.3801109383473,80.45680411884179,19.2067923102357,0.034769314787861924,1.0071323980917293,90.1348610017337,-1.1715118366297321,1.4961211019140617,15.525769406320865,419.71968563215285,588.3244975437199,15.525769406320865,99.35954843890227,0.42632704150522754,31.172028519846485,Yavatmal,Arni,Borgaon,20.5209133,78.0791852,2007
