LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,SAR_VV_mean_dB,SPI30_min,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_anom,sm_mean,sm_wet_days,tmax_anom_C,tmax_mean_C,district,taluka,revenue_circle,lat,lon,year
-1.0078750466918653,31.889863835464368,0.021142349101055568,0.569191572823712,-8.303241374199134,-923.7050644932957,0.473303411036358,1330.132127483669,78.66533996683249,29.993508647240002,-0.3462134380614731,1.6391376451077944,207.80314199964576,-1.790873540214136,0.16659281212982704,96.90176436714131,0.02047406211195628,0.45274670769248865,120.79620942904523,-0.5508407645696951,303.8361004677922,Chandrapur,Mul,Rajgad,20.0387923,79.7398424,2021
0.465382240123559,33.36312112227979,-0.054252020321672055,0.49379720340098443,-9.079727902157122,-892.7416020273971,0.4526563721418063,1751.0896935742128,69.84994077232884,19.965932243544177,0.1325261880082296,9.490689410092397,153.81836378362277,0.03292204334058194,-0.07828476901208244,88.96860392644379,0.009882347555764642,0.4421549931362969,116.41402511253254,-0.08608135434460593,304.30085987801783,Chandrapur,Mul,Rajgad,20.0387923,79.7398424,2022
0.8220489856237084,33.719787867779935,-0.04055364026428702,0.5074955834583696,-8.895352074044736,-927.4594934612182,0.4695724658100641,1279.1525002118733,94.25993840322201,32.32906894100923,0.4680457942275745,4.336934375740345,115.08857162762975,0.1756922241824059,-0.026761753139066567,16.687702237427217,-0.03201242269549062,0.40026022288504126,80.32518360578062,0.8188812495225236,305.20582248188447,Chandrapur,Mul,Rajgad,20.0387923,79.7398424,2023
-1.7487864222335907,31.148952459922633,-0.025266606649293224,0.5227826170733633,-8.718026544821198,-933.0694177657556,0.4270339557518795,1202.8691062521048,77.46519782042172,20.015825633736085,0.054712439174929364,3.1904761904761907,172.1455208502909,-0.3240923608290452,0.019540452499407727,32.797750443729996,-0.0027290542205186,0.4295435913600132,103.78066808813077,0.022031711132016466,304.40897294349406,Chandrapur,Mul,Rajgad,20.0387923,79.7398424,2024
-4.0586901597816745,28.839048722374542,-0.004587615362341732,0.5434616083603148,-8.140287277866054,-911.2483161146769,0.3947138393975107,1499.3955033420652,75.53565505804313,20.916607438995502,-0.3072379329444313,3.4901682065861173,78.54625257015662,-1.9044931173205657,0.05203567874911158,120.20677350534422,0.014103799035018086,0.4463764446155502,117.11030561478321,-0.6612283916387808,303.7257128407233,Chandrapur,Mul,Rajgad,20.0387923,79.7398424,2025
0.43993943987032663,35.42539019219112,-0.16221780187751975,0.41614968278747566,-7.833880387037728,-921.005698675239,0.4222047167767148,1152.4449052138016,91.35640285727806,23.419130517053798,-0.22373474132583082,3.0,255.50693171249574,1.3471469853456919,-0.04861669899238376,14.899468435357587,-0.027165139712788437,0.3946316673031317,79.03406026775157,-0.2081004528875493,304.2953851747088,Chandrapur,Warora,Chinora,20.2671289,79.0115905,2018
3.1123864084921635,38.097837160812944,-0.12464226324697379,0.45372522141802163,-7.985548297880478,-906.9763582637903,0.5079128360909251,1331.413043890929,87.55097213680877,30.477979090780103,0.665978450012745,3.012867212261698,131.86033740353835,-1.1849951416882922,-0.07874850513269316,86.87914242388723,-0.004042756715139273,0.41775405030078117,104.05776053739541,0.5999339115175834,305.10341953911336,Chandrapur,Warora,Chinora,20.2671289,79.0115905,2019
-0.10326401039738903,34.8821867419234,0.04323251586062622,0.6216000005256215,-7.400840413552101,-912.6931375525269,0.5512382106538711,1258.5753919342076,65.15445385306782,20.437012157623357,-0.33191588988813686,1.0,253.7251455668992,-0.931723112577581,0.0987854037560907,87.23892390291343,0.01891677525149579,0.4407135822674159,113.7617200435215,-0.011164987399502876,304.4923206401969,Chandrapur,Warora,Chinora,20.2671289,79.0115905,2020
0.9776334364614332,35.96308418878223,0.004098661110848305,0.5824661457758435,-7.667903979692381,-913.2061708078238,0.5487333037856451,1252.4506730967012,80.57907185770377,29.83546998438907,-0.36425951366911924,0.867969156535314,266.0385570494318,0.8151104318425718,0.11453586262358681,77.71659268928664,0.015850261491613272,0.43764706850753315,109.8388760111643,-0.4341559968489334,304.0693296307473,Chandrapur,Warora,Chinora,20.2671289,79.0115905,2021
1.6171490868390916,36.60259983915989,-0.12014538806629146,0.45822209659870394,-8.223579941695352,-880.6090296093874,0.47777923120350163,1668.5275111286705,76.3599508018355,23.19982023747577,0.15549239535678538,7.142863900846779,206.75793508801783,2.607292963387756,-0.07545061261176031,97.25926014060721,0.007805871007765595,0.4296026780236856,108.1263068262454,-0.1324001822778741,304.37108544531833,Chandrapur,Warora,Chinora,20.2671289,79.0115905,2022
