taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,tmax_K_mean,tmax_anom_K
Kalamb,Kalamb,20.3714183,78.3432616,2020,ok,-0.6855971471391172,31.805822780488896,0.028144726240849738,0.7072160544169449,0.8205945535777605,0.020433491749385167,0.4282681231265137,-907.9415711092508,0.7490122088630482,1344.1784280932338,69.61311521913858,19.984256063543093,-0.2995124094875505,1.0,192.73127062910748,-0.10851444178179454,0.24495898636030547,104.10748556004883,119.7330622665595,303.66405212441407,-0.016182744287431865
Kalamb,Kotha,20.5239247,78.2740259,2018,ok,1.3769392566783978,36.63037296345604,-0.16099838452243193,0.458302288060207,0.7400043655385787,-0.018260998465870423,0.40768050724322213,-937.5486360063807,0.5351526749852179,1019.5804911522973,94.08219178082193,19.746575342465757,-0.11232525627715315,1.5030231459612657,147.2960410020573,3.6285539080898945,2.48257090900503,8.310642117112664,84.10188946622583,303.9520772898205,-0.07012000208582995
Kalamb,Kotha,20.5239247,78.2740259,2019,ok,4.160675720070672,39.41410942684832,-0.14520684046556315,0.4740938321170761,0.7837351037951966,0.0005205602383294067,0.4264620659474223,-933.323702389717,0.485975071272626,1065.5584959042337,80.76632026452528,16.234718941898908,0.6075791401817142,0.35380255077940487,52.55477902603418,-1.7370975641192095,2.5802257752166824,31.75770153913738,108.0,304.4017977342271,0.37960044232087786
Kalamb,Kotha,20.5239247,78.2740259,2020,ok,-0.1883893689734928,35.06504433780415,-0.000667488821450219,0.6186331837611889,0.8439088727770833,0.018761039581959682,0.444702545291053,-920.0230637512541,0.6691631511181235,1210.2256204322725,66.75035427491734,18.09518186112423,-0.3341662031737203,0.6163911195087389,178.84505525812983,-1.4220617902253325,1.3377063505183862,87.95742786644409,116.63349078885216,303.981413589389,-0.04078370251726716
Kalamb,Metikheda,20.2484277,78.4183717,2018,ok,1.7962822545495305,35.183596671494215,-0.09118851782850987,0.554723095313198,0.7555427288857345,-0.022035391289049664,0.4097056258829362,-937.7607509877954,0.5875045340226944,1132.0633579180312,93.78589349112427,19.50826035502958,-0.1582552051863627,2.9429112426035497,158.76174049260064,2.3468726007637555,0.24995268511947016,9.136352280611113,84.76634319526624,303.7924970351043,-0.03473497137534293
Kalamb,Metikheda,20.2484277,78.4183717,2019,ok,4.096708512945967,37.484022929890656,-0.12181901134899989,0.5240926017927081,0.8218852696948195,-0.002472143447212425,0.42926887372477374,-932.5269536122796,0.5196268015762077,1196.365527221252,86.74305325443787,20.83536094674556,0.5985474177144183,1.3165917159763312,47.5574381028816,-2.1011378449956126,2.4118760350130115,44.30453695227268,107.46736094674553,304.36296148734385,0.5357294808638898
Kalamb,Metikheda,20.2484277,78.4183717,2020,ok,-0.4411838453072203,32.94613057163747,0.04414761549430909,0.6900592286360174,0.8214686692689853,0.02032477739944539,0.45206579457143176,-923.814815223556,0.7197255668360906,1302.4493576676741,69.02480473372779,18.981964497041417,-0.29283125573521906,0.9449467455621302,174.43597286604984,-0.19791682724413523,0.2213626685592619,100.20287383506866,121.54939644970413,303.80639363333336,-0.020838373146269615
Kalamb,Pimpalgaon(Ruikar),20.3714183,78.3432616,2018,fallback_taluka,1.2797575161911858,33.77117744381919,-0.11196899999868679,0.567102328177408,0.764134934874595,-0.020629944511328508,0.38720468686580045,-924.4169850209594,0.6148730908592384,1143.9070074177487,93.2993711881235,19.56465415346792,-0.13219326921801272,2.243581863741668,165.5282307341163,2.025566193829266,0.9881214098290904,9.336545747141766,84.7111720486029,303.61076804020814,-0.06946682849351526
Kalamb,Pimpalgaon(Ruikar),20.3714183,78.3432616,2019,fallback_taluka,2.9895144583648956,35.480934385992896,-0.1184038902218649,0.5606674379542292,0.8272276611587828,-0.0007880512176731937,0.4070465801594548,-921.2088682955632,0.5777853204859703,1182.925536407585,87.90355065954328,20.192189494586543,0.5885323213302087,1.1146990686019578,46.92786677509673,-1.314146144436849,2.024111765123041,35.48716558929223,106.63297243629142,304.142285353143,0.46205048444131924
Kalamb,Pimpalgaon(Ruikar),20.3714183,78.3432616,2020,fallback_taluka,-0.6855971471391172,31.805822780488896,0.028144726240849738,0.7072160544169449,0.8205945535777605,0.020433491749385167,0.4282681231265137,-907.9415711092508,0.7490122088630482,1344.1784280932338,69.61311521913858,19.984256063543093,-0.2995124094875505,1.0,192.73127062910748,-0.10851444178179454,0.24495898636030547,104.10748556004883,119.7330622665595,303.66405212441407,-0.016182744287431865
Kalamb,Sawargaon,20.5361222,77.7586555,2018,ok,2.8477849603994,36.910453665519356,-0.12986221382608196,0.4587599700887492,0.803307090146999,-0.019588671999912963,0.403367412908025,-934.78638332998,0.46326690633946027,956.9393076001554,91.65633563261834,20.765661910611353,-0.05500832709884488,1.74038552395351,141.64951578660396,3.094039649148816,2.150894385737057,5.363680191451408,83.28706415950107,303.5856829915551,0.03807692961802875
Kalamb,Sawargaon,20.5361222,77.7586555,2019,ok,2.4969042174822556,36.55957292260222,-0.11764461276082154,0.47097757115401,0.7609785347423107,0.0023378503888182075,0.42529393529675585,-932.4179617509759,0.47928840100823233,980.4047193120572,87.55711990928847,20.62704337144476,0.556653970910818,0.0,52.07916444905459,-1.354180373529065,2.1011039612728024,42.44668714398418,108.11485401114996,303.88027419326903,0.33266813133228595
Kalamb,Sawargaon,20.5361222,77.7586555,2020,ok,0.4129046915690483,34.47557339668901,0.02756403067215039,0.6161862145869824,0.8207726394710437,0.021249932583277283,0.4442060174912153,-918.4457544656807,0.6196080947630683,1119.0886621970963,70.14357932533309,17.322592837569683,-0.3021527938812085,0.0,144.290307351436,-0.1376143084561483,0.8158450912096343,80.33338646875615,110.43390343002929,303.5120799282855,-0.03552613365106531
Kelapur,Chalbardi,19.9788342,78.5610008,2018,ok,1.3972110863686267,36.01775555459792,-0.13739895599635576,0.4887958857342986,0.7087503246753242,-0.02395149652650194,0.3901752987499553,-922.7634517443814,0.5591881110163697,1159.0679820476764,92.56046456506282,22.05114956150747,-0.1780207634538667,2.2220905427826505,141.2065259436178,1.6971838203541365,1.4508484216513415,17.496249496137175,83.96316662716286,303.8871592913708,-0.024168833104379627
Kelapur,Chalbardi,19.9788342,78.5610008,2019,ok,3.0878264684425054,37.70837093667179,-0.07394302231122483,0.5522518194194285,0.8109900298606506,-0.007606097713704765,0.40652069756275316,-917.5350559071824,0.5641130600344292,1224.5553432599343,84.11268073003082,17.180564114719132,0.6083028038516216,2.350272576439915,54.720721457226674,-0.8314809659301341,1.8529955446013837,52.982284255727365,98.71182744726241,304.5984842779795,0.6871561535039833
Kelapur,Chalbardi,19.9788342,78.5610008,2020,ok,0.7598569361497217,35.380401404379015,0.018807162935402008,0.6450020046660555,0.8132162361361264,0.024282361708610405,0.438409156985068,-914.7504151871717,0.6765234990082866,1259.4706449321175,68.3976297700877,17.688551789523583,-0.27069297155539684,0.5372363119222564,171.17859880434492,-0.29829254845363623,0.5542468480424685,101.88093209358716,118.27632140317614,303.89083843705924,-0.0204896874163353
Kelapur,Kelapur,20.0211172,78.5335782,2018,ok,1.4173023610284277,36.50072543478765,-0.12196842629993326,0.47920384343548,0.7089905343457195,-0.024019261958540938,0.3949205587798748,-923.5714411061022,0.5441340579019027,1130.678540307365,93.08396512509478,22.779899545109945,-0.18293171946833603,2.360737300985596,143.71388191536042,1.8058872404231616,1.5565321424763976,12.696668644264134,83.66878316906751,303.89965137803284,-0.03050842125759044
Kelapur,Kelapur,20.0211172,78.5335782,2019,ok,2.9932329831135687,38.0766560568728,-0.062191578517193646,0.5389806912182192,0.8130772698736096,-0.008195313794536134,0.41074450694387965,-918.4130814328225,0.550247835372773,1194.211465971641,86.55387604245642,18.059893858984083,0.6113486350757406,2.0646322971948448,49.35081940754234,-0.9406162660211159,2.063112258798166,45.916876449695245,99.54406747536015,304.6054714868096,0.6753116875191173
Kelapur,Kelapur,20.0211172,78.5335782,2020,ok,0.6286883707940794,35.71211144455328,0.03849064404722889,0.6396629137826422,0.8110863446298908,0.023990116922776944,0.4429299376611926,-915.0109596158812,0.6714247056201891,1236.101844348114,67.67589082638365,17.161059514783926,-0.27372667671422296,0.27677217589082653,170.18565586475637,-0.5138074620029214,0.6759929401452245,100.04544510734834,117.10960007581505,303.9068179684056,-0.02334183088527118
Kelapur,Kranji,20.0211172,78.5335782,2018,fallback_taluka,1.4173023610284277,36.50072543478765,-0.12196842629993326,0.47920384343548,0.7089905343457195,-0.024019261958540938,0.3949205587798748,-923.5714411061022,0.5441340579019027,1130.678540307365,93.08396512509478,22.779899545109945,-0.18293171946833603,2.360737300985596,143.71388191536042,1.8058872404231616,1.5565321424763976,12.696668644264134,83.66878316906751,303.89965137803284,-0.03050842125759044
Kelapur,Kranji,20.0211172,78.5335782,2019,fallback_taluka,2.9932329831135687,38.0766560568728,-0.062191578517193646,0.5389806912182192,0.8130772698736096,-0.008195313794536134,0.41074450694387965,-918.4130814328225,0.550247835372773,1194.211465971641,86.55387604245642,18.059893858984083,0.6113486350757406,2.0646322971948448,49.35081940754234,-0.9406162660211159,2.063112258798166,45.916876449695245,99.54406747536015,304.6054714868096,0.6753116875191173
Kelapur,Kranji,20.0211172,78.5335782,2020,fallback_taluka,0.6286883707940794,35.71211144455328,0.03849064404722889,0.6396629137826422,0.8110863446298908,0.023990116922776944,0.4429299376611926,-915.0109596158812,0.6714247056201891,1236.101844348114,67.67589082638365,17.161059514783926,-0.27372667671422296,0.27677217589082653,170.18565586475637,-0.5138074620029214,0.6759929401452245,100.04544510734834,117.10960007581505,303.9068179684056,-0.02334183088527118
Kelapur,Pahapal,19.997991,78.4910059,2018,ok,1.6551319924115708,36.340869370708965,-0.11466522446024228,0.5014448217482884,0.7359752499999997,-0.024058984787861327,0.39667101526664417,-922.6318761219144,0.5575052965114691,1139.1560243664237,93.84260181102735,23.013179727871805,-0.1822934995833409,2.8133504006068355,145.25910910977717,2.0708876482408547,1.5589691943127961,13.297766910012776,82.94149717915893,303.9429592151919,-0.018364629995935043
Kelapur,Pahapal,19.997991,78.4910059,2019,ok,2.9016097089406325,37.58734708723802,-0.04756157411795684,0.5685484720905742,0.8306660142180097,-0.008757739350288037,0.41197226070421683,-918.472818563525,0.5739206342997163,1190.5329310863285,84.54838097947184,17.52131038733229,0.6160032506624388,1.9868202721281945,50.99211319052686,-1.2712260861734042,1.7397274881516585,46.231790638092036,99.97074858957946,304.6397989590353,0.6784751138477159
Kelapur,Pahapal,19.997991,78.4910059,2020,ok,0.7097077090062754,35.395445087303656,0.026928488678251716,0.6430385348867825,0.8263516883886257,0.023893964109896595,0.44462396416440164,-914.3732351873562,0.6749848125476657,1241.3013441359003,68.56037548001707,17.265396102972552,-0.27536416912759054,0.01607168254871284,172.70721377306592,-0.4872379384466752,0.8756161137440757,98.83400161111331,116.08775423126154,303.9304727815707,-0.030851063617463332
Kelapur,Pandharkawada,20.0231391,78.5477347,2018,ok,1.4461587879280031,36.52441142240855,-0.12615111620481145,0.47942753704449576,0.702022892037243,-0.023992601351924093,0.39427289259761406,-922.6284138775911,0.541259377350915,1132.5134699466885,92.80375337661722,22.656888299132742,-0.18289331647233606,2.2246339036064633,143.38818229337943,1.8992415859180356,1.48330924684309,12.715636335387115,83.97938486327661,303.877489565529,-0.03537863935867871
Kelapur,Pandharkawada,20.0231391,78.5477347,2019,ok,2.9760305566555108,38.05428319113606,-0.0663724523600812,0.5392062008892256,0.8051062699898125,-0.007881406984500239,0.41038408696503825,-917.219398993115,0.5485031312062484,1199.2706019942825,86.82294677977343,18.13089427041372,0.6088818881282219,2.1359177290175815,49.05312323178547,-0.8622634770331669,2.04777417138525,46.543964708728744,99.42362921188568,304.5884037246227,0.6755355197348685
Kelapur,Pandharkawada,20.0231391,78.5477347,2020,ok,0.7089047597341837,35.78715739421472,0.036088346416377766,0.6416669996656844,0.8076511632590202,0.024012220827876938,0.44227771477741523,-914.164011225264,0.669623510779891,1236.9423662521926,67.64556182171455,17.207193971849666,-0.27255627214956973,0.420880526989242,169.32820296289793,-0.4670431399243424,0.5607571844867207,100.38399678716947,117.67058433249602,303.89288643254315,-0.019981772344775724
Kelapur,Patanbori,20.0211172,78.5335782,2018,fallback_taluka,1.4173023610284277,36.50072543478765,-0.12196842629993326,0.47920384343548,0.7089905343457195,-0.024019261958540938,0.3949205587798748,-923.5714411061022,0.5441340579019027,1130.678540307365,93.08396512509478,22.779899545109945,-0.18293171946833603,2.360737300985596,143.71388191536042,1.8058872404231616,1.5565321424763976,12.696668644264134,83.66878316906751,303.89965137803284,-0.03050842125759044
Kelapur,Patanbori,20.0211172,78.5335782,2019,fallback_taluka,2.9932329831135687,38.0766560568728,-0.062191578517193646,0.5389806912182192,0.8130772698736096,-0.008195313794536134,0.41074450694387965,-918.4130814328225,0.550247835372773,1194.211465971641,86.55387604245642,18.059893858984083,0.6113486350757406,2.0646322971948448,49.35081940754234,-0.9406162660211159,2.063112258798166,45.916876449695245,99.54406747536015,304.6054714868096,0.6753116875191173
Kelapur,Patanbori,20.0211172,78.5335782,2020,fallback_taluka,0.6286883707940794,35.71211144455328,0.03849064404722889,0.6396629137826422,0.8110863446298908,0.023990116922776944,0.4429299376611926,-915.0109596158812,0.6714247056201891,1236.101844348114,67.67589082638365,17.161059514783926,-0.27372667671422296,0.27677217589082653,170.18565586475637,-0.5138074620029214,0.6759929401452245,100.04544510734834,117.10960007581505,303.9068179684056,-0.02334183088527118
Kelapur,Runza,20.1697109,78.4930276,2018,ok,2.139412354901668,35.87913258203516,-0.10575539824469357,0.5076589718806427,0.7474451504858391,-0.022951076911381107,0.4034872241180487,-919.578382999385,0.5460248845580731,1130.284034045649,96.38534021497227,21.915715706236092,-0.18173333936979708,2.6594535726123394,147.9089869719754,3.1552914893528587,1.3797474346987322,8.845636197645629,83.26956768786401,303.8358818708369,-0.07786963155011521
Kelapur,Runza,20.1697109,78.4930276,2019,ok,3.912331215016252,37.65205144214974,-0.10554917471795816,0.5078651954073773,0.8284976897494466,-0.004896515607056389,0.4215417854223727,-915.6414219472765,0.5117618237394611,1179.8176760292602,88.65353473175813,20.73261044557034,0.6059576731454489,1.6335053743074957,44.588819419293344,-0.6408835978513954,2.290781484856734,41.74655952956664,105.43600549268432,304.48779060094506,0.5740390985584565
Kelapur,Runza,20.1697109,78.4930276,2020,ok,-0.4758352770771305,33.26388495005636,0.06890032747617494,0.6823146976015104,0.8405022250363932,0.020341562904117257,0.4467798639335466,-908.8353412519941,0.7139329374763635,1265.4110068268594,66.08679388228607,17.125952933377526,-0.28683821817273564,0.25469955963824037,171.9994859792381,-0.38486556624365803,0.31751742747919953,97.95331420192423,118.83242577773566,303.9118515743206,-0.001899928066126178
Mahagaon,Fulsawangi,19.723282,77.8763294,2018,ok,1.9960186411770748,37.13440962495186,-0.14340776819616396,0.4470697027127902,0.734548840908281,-0.03888886921478922,0.30549360142083665,-901.3448661605355,0.5127307521103982,1128.957905577807,94.49883671240674,22.518114049665247,-0.08915181272303765,2.141398793979393,141.99836115393103,3.640904653843559,2.2676534476005084,13.819308949424729,65.15336403779494,303.7720228854642,0.3259213950571276
Mahagaon,Fulsawangi,19.723282,77.8763294,2019,ok,3.622406593632637,38.76079757740741,-0.09664200508953176,0.4938354658194224,0.7480951832112717,-0.0002793613813222983,0.3441031092543036,-905.8969004009185,0.507091063391068,1073.8679579690584,83.0429704192583,21.3991738284032,0.5503646618180023,1.7124542994159817,44.166692589192934,2.348570517094321,2.1639583605350934,71.32414096074532,100.78756944114707,304.0841602245038,0.6380587340963089
Mahagaon,Fulsawangi,19.723282,77.8763294,2020,ok,0.8442225387334956,35.98261352250829,0.010556651506219145,0.6010341224151735,0.7899048808859662,0.024776412069569775,0.3691588827051957,-893.0686381702335,0.638586652629094,1229.3226905395245,66.17240396942212,18.930440150040347,-0.22304472481864104,0.15075257585109914,162.73894075767447,0.15390343516132052,0.8932424893468017,111.68937147799747,115.89544655999237,303.3692887764014,-0.07681271400588222
Mahagaon,Gunj,20.0706341,78.9681216,2018,ok,2.2202006672292875,37.478498839283326,-0.1512758304387869,0.3932077731728176,0.6452946879810536,-0.0221865957707389,0.40789698525964785,-907.9293567929776,0.49878805253083747,1240.0520850861774,88.92805039787795,18.071854869268662,-0.23316533093561623,3.233658582796513,151.01824968192727,3.0024002807369627,2.9248431024274697,18.123479133665935,79.67539787798405,304.3341714671718,-0.13145419847806145
Mahagaon,Gunj,20.0706341,78.9681216,2019,ok,2.2265494448884087,37.48484761694245,-0.06409949440826258,0.48038410920334135,0.7278934541148604,-0.005692334667460844,0.42439124636292597,-894.6574141578748,0.5580195144587954,1421.5732867987472,80.31688139446759,17.94638120500189,0.678482128546525,3.7841511936339516,49.61171778080506,-0.30834746146336256,2.299325044404973,90.7724454742392,107.13035240621441,305.15034611983873,0.6847204541886771
Mahagaon,Gunj,20.0706341,78.9681216,2020,ok,0.05479854342260617,35.31309671547667,0.029042606243010312,0.5735262098546143,0.7676390432208409,0.015811321661451876,0.4458949026918383,-901.5524486393622,0.668543923101609,1327.3656684889797,63.87945244410759,17.464617279272453,-0.3047313727784842,0.8605532398635843,150.1833435276058,-0.8297057726923635,1.1484191829484902,96.16531228211045,114.44041303524057,304.4805554129448,0.014929747294740269
Mahagaon,Hivra,19.8336102,77.7582751,2018,fallback_taluka,2.760439366527526,37.63413719141128,-0.12735896442873704,0.4752863542024926,0.7303971192732355,-0.027408591511794058,0.37010241809544997,-898.278268856604,0.5023967084832768,1059.778736131173,92.94862428842502,21.851612903225806,-0.09320178338756312,2.939089184060721,140.32564081733997,4.083361503841043,1.5498997853390095,11.833340956296139,74.66589184060722,303.99104449463476,0.28288856757505276
Mahagaon,Hivra,19.8336102,77.7582751,2019,fallback_taluka,3.844693337348505,38.718391162232265,-0.11290320330464604,0.4897421153265839,0.7311804563621481,-0.0011682691118912027,0.3963427404953527,-904.7558277732113,0.4856056078676442,985.068402830911,86.04127134724855,22.469686907020872,0.5661681618280667,1.0,36.614843622056405,-0.2902372388490198,2.0088354937795745,66.34445612626237,105.78809297912713,304.2784138520737,0.5702579250133947
