FAPAR_anom,FAPAR_mean,NDVI_anom_full,NDVI_augsep,NDVI_junjul,NDVI_oct,SAR_VH_augsep_dB,SAR_VH_junjul_dB,SAR_VH_oct_dB,SM_augsep,SM_junjul,SM_oct,rain_augsep_mm,rain_junjul_mm,rain_oct_mm,district,taluka,revenue_circle,lat,lon,year
0.0018725114385244868,0.3538550903243261,-0.01100827679016475,0.6987534036614788,0.2824629346232084,0.5757659633852121,-15.919302675162209,-17.294128184054355,-15.736791361303123,0.3210498601391342,0.28196533408418295,0.2558293201184733,447.74708842161994,465.6142037336195,1.5299446115972437,Yavatmal,Pusad,Warud,20.3821244,77.623086,2023
-0.054882842597354396,0.309215570279224,-0.06837585923491732,0.5180660498501343,0.25762050757217236,0.7843947515380978,-15.18059398676018,-17.36102075621727,-14.497792338794277,0.37382410198407784,0.22582791548696562,0.3189643022746652,690.4482518839941,438.30447597761196,42.43219458904529,Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2019
0.00413363412543422,0.3727959230571324,0.07176641124437397,0.609924966383497,0.5534641236770916,0.7464003939063165,-14.184735616282229,-15.410717183379733,-14.676357022596012,0.3793054076573656,0.30158267507554914,0.30789951672982163,640.3144606004311,427.78316099632036,82.83324687200799,Yavatmal,Pusad,Shembalpimpri,19.8858198,77.484612,2025
-0.036633793229484776,0.31534878565631674,-0.04720141322571569,0.4865549521421701,0.32712398173991186,0.7081530535976157,-14.655325398542493,-18.14023565183815,-14.227831963316708,0.3390294684934167,0.21999154952736485,0.31086776145072187,533.7542785448013,340.40312938329845,47.79494676630455,Yavatmal,Pusad,Warud,20.3821244,77.623086,2019
0.06488897098772053,0.4289873838642989,0.13435902954880255,0.7496185955986755,0.556801437529579,0.7473376147657359,-14.227108977697721,-15.485730987210973,-14.40329404043521,0.36971774336375507,0.32596498083938547,0.30890750474716544,577.2488913435426,624.586484302931,98.0590933012516,Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2020
0.03334790895573267,0.38533048784153406,0.028131196326927947,0.5601035227147299,0.453157814939212,0.6893692464165764,-14.33386037813223,-16.90527307401092,-15.632958746858506,0.3529299786661098,0.29301773815778953,0.2832579197100983,593.0462253852205,380.56914169142715,59.26005331741803,Yavatmal,Pusad,Warud,20.3821244,77.623086,2025
-0.006240503194659292,0.35785790968191905,-0.046873295739097785,0.6134531598043858,0.26342370799810694,0.7107581968764789,-14.886703244390905,-17.29306907423942,-15.294141532376964,0.3570423845566679,0.28504872661008135,0.2983906760550877,425.9363339216295,673.5497226296022,7.371067470743712,Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2023
0.022500249539044358,0.3865986624156228,0.04024193747329117,0.7252646852815902,0.3668356909607193,0.7575624136299106,-14.860846176033641,-17.056751357609667,-14.949677943856903,0.3739910265703198,0.32655161751907585,0.3131731566311453,472.8592583639916,667.41226623961,47.95422631751234,Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2024
0.03492079154716453,0.3990192044237427,0.06920508360569902,0.6804393074617451,0.46782733672503574,0.7399039469947943,-13.987335219730191,-15.487365561168557,-14.194984013513231,0.35910537014682314,0.3380701885240878,0.3422271388320634,598.3974084860221,619.9001970597258,64.84437060940625,Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2021
-0.007839190518743292,0.35625922235783497,-0.024294640325520474,0.5824951411894622,0.3642714398958828,0.6428568007572174,-14.781845318935158,-16.04428558495352,-15.487314355170668,0.338739582791861,0.3491048601513727,0.2527760861005143,424.3064470217656,711.5830967495244,8.963869120732788,Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2018
-0.058672987131053914,0.3011656856318381,-0.05953847559869202,0.6302069965466673,0.21429314064052227,0.703813245659681,-15.513292836235495,-18.614171199678157,-14.747327023416439,0.3634869977814217,0.3228660336032068,0.333179712191205,571.7153181073635,973.4398214300994,93.66210959009437,Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2022
0.022233878452786335,0.38633229132936475,0.07456603433399472,0.6106935115948888,0.5211206412683389,0.7447840747752013,-14.238621427353117,-16.70646414178487,-14.718034340344547,0.36865690258149575,0.31664887074746073,0.32328970874591406,733.0653107669082,506.4454886448102,97.4184394314627,Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2025
-0.04618036811963145,0.31791804475694685,-0.04940134800812025,0.6748143398012308,0.21292408069096078,0.7100113629910084,-14.724552882397791,-17.48889877385191,-14.574622222141006,0.36782656182652684,0.3249963187559263,0.35299559185220575,620.3059748045711,995.2705249888211,110.83585554584188,Yavatmal,Ralegaon,Dhanora,20.2208904,78.2582144,2022
0.007504912677837239,0.36734358544072937,-0.042458552759915884,0.6488869814087704,0.21678926391976905,0.7380227163063532,-15.603591443909558,-18.787841726583252,-15.246188216712302,0.3470992263302717,0.2821517640549342,0.2894280100605832,394.54029476732273,715.1679825468102,13.102441564358092,Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2023
-0.06340988436728513,0.29642878839560693,-0.06250348498103428,0.5720526073450334,0.20373809191541706,0.7976543497800275,-15.6220171392139,-18.588919951121007,-14.04614304867454,0.37286179040271067,0.2203151172643702,0.33038060245791817,693.2411780267017,392.6264649317883,34.307178287802955,Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2019
-0.017689539581767746,0.3421491331811244,-0.05110649311239759,0.5542927874229306,0.2867333021902644,0.6930150385543308,-15.47224539242669,-17.498155236162713,-15.543885516032862,0.32924521607760304,0.3412331218364544,0.24824173174905279,372.1252732758456,664.0322675751195,8.39952620046074,Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2018
0.08045311766686972,0.4402917904297619,0.13346383818678087,0.7852436042386111,0.49264942641562975,0.7840910497185293,-14.550843277206388,-16.82242152760458,-14.153857172905797,0.35713084735213485,0.3176546863958847,0.29526305732006786,527.4609414379271,560.8809670215538,94.32667489505299,Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2020
0.036924481397166184,0.39676315416005825,0.0385461720509918,0.6813313559455664,0.3718713184161974,0.7551701878045318,-14.234775252765024,-17.87048420179182,-14.62319459095693,0.3502554022714314,0.35051485202616867,0.32548065293454986,521.7953421550619,630.0828930967784,61.23577001848341,Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2021
0.01791559037259448,0.3777542631354866,0.09473147409933845,0.7280653830991688,0.43138022730498116,0.8216051705378681,-15.166724967396773,-18.43657060125627,-14.154014441107714,0.3625325870224055,0.3091535135307782,0.30753972640726196,672.4010972201617,490.2255029868903,110.03737406871669,Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2025
-0.01660226263544004,0.34323641012745204,-0.012176593138153065,0.6872660095084914,0.2599681489190594,0.7959626567008843,-15.978798143493847,-18.19756398181608,-14.332114482309569,0.36373045525525344,0.3164492155241928,0.2996007623493267,405.2769300885295,660.6501315716699,40.23093617856331,Yavatmal,Ralegaon,KinhiJ.,20.3277662,78.6036857,2024
-0.06340988436728513,0.29642878839560693,-0.06250348498103428,0.5720526073450334,0.20373809191541706,0.7976543497800275,-15.6220171392139,-18.588919951121007,-14.04614304867454,0.37286179040271067,0.2203151172643702,0.33038060245791817,693.2411780267017,392.6264649317883,34.307178287802955,Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2019
0.007504912677837239,0.36734358544072937,-0.042458552759915884,0.6488869814087704,0.21678926391976905,0.7380227163063532,-15.603591443909558,-18.787841726583252,-15.246188216712302,0.3470992263302717,0.2821517640549342,0.2894280100605832,394.54029476732273,715.1679825468102,13.102441564358092,Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2023
0.036924481397166184,0.39676315416005825,0.0385461720509918,0.6813313559455664,0.3718713184161974,0.7551701878045318,-14.234775252765024,-17.87048420179182,-14.62319459095693,0.3502554022714314,0.35051485202616867,0.32548065293454986,521.7953421550619,630.0828930967784,61.23577001848341,Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2021
-0.058672987131053914,0.3011656856318381,-0.05953847559869202,0.6302069965466673,0.21429314064052227,0.703813245659681,-15.513292836235495,-18.614171199678157,-14.747327023416439,0.3634869977814217,0.3228660336032068,0.333179712191205,571.7153181073635,973.4398214300994,93.66210959009437,Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2022
-0.01660226263544004,0.34323641012745204,-0.012176593138153065,0.6872660095084914,0.2599681489190594,0.7959626567008843,-15.978798143493847,-18.19756398181608,-14.332114482309569,0.36373045525525344,0.3164492155241928,0.2996007623493267,405.2769300885295,660.6501315716699,40.23093617856331,Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2024
0.08045311766686972,0.4402917904297619,0.13346383818678087,0.7852436042386111,0.49264942641562975,0.7840910497185293,-14.550843277206388,-16.82242152760458,-14.153857172905797,0.35713084735213485,0.3176546863958847,0.29526305732006786,527.4609414379271,560.8809670215538,94.32667489505299,Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2020
-0.06340988436728513,0.29642878839560693,-0.06250348498103428,0.5720526073450334,0.20373809191541706,0.7976543497800275,-15.6220171392139,-18.588919951121007,-14.04614304867454,0.37286179040271067,0.2203151172643702,0.33038060245791817,693.2411780267017,392.6264649317883,34.307178287802955,Yavatmal,Ralegaon,Wadaki,20.3277662,78.6036857,2019
0.01791559037259448,0.3777542631354866,0.09473147409933845,0.7280653830991688,0.43138022730498116,0.8216051705378681,-15.166724967396773,-18.43657060125627,-14.154014441107714,0.3625325870224055,0.3091535135307782,0.30753972640726196,672.4010972201617,490.2255029868903,110.03737406871669,Yavatmal,Ralegaon,Ralegaon,20.3277662,78.6036857,2025
