taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,tmax_K_mean,tmax_anom_K,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,farmers_total,area_ha,sum_insured_rs,claim_total_lac,claim_yield_lac,claim_local_lac,claim_prevented_lac,claim_postharvest_lac,claim_midterm_lac,rate_total,rate_yield,rate_local,rate_prevented,rate_postharvest,rate_midterm
Ner,Shirajgaon,20.518338,77.7267909,2023,ok,0.7767682917962623,34.10994780580144,-0.1191987578623777,0.4658443603429135,0.7973168740996146,-0.0308528250381821,0.3930985225030886,-938.3652594086597,0.5163889450317006,886.1234878806241,100.27634748925315,304.2591529706447,0.8252248391749144,29.693183428598427,0.306403174459758,1.0,6.223569651612755,0.7013540828837225,3.2079682592163996,1.9003453322613355,79.67178421276392,5129.0,9572.73,424566138.61,285.0,0.0,222.0,0.0,63.0,0.0,0.06712735050728967,0.0,0.052288673026730896,0.0,0.014838677480558768,0.0
Ner,Shirajgaon,20.518338,77.7267909,2024,ok,-0.7654076249119894,32.5677718890932,-0.0365693273123984,0.548473790892893,0.8141969817915596,0.0108336088073588,0.4347849563486299,-928.3995372555794,0.6007170728054904,984.8035927273212,69.84165525060229,303.3240637098629,-0.1098644216071292,15.645613869337238,-0.032786981731963295,0.0,38.073388386580234,-0.7697663650309063,1.9174007510096114,59.25599938022733,107.89177570976426,4840.0,9104.78,405150381.12,421.0,0.0,135.0,0.0,286.0,0.0,0.1039120335605227,0.0,0.033320960880452645,0.0,0.07059107268007005,0.0
Ner,Shirajgaon,20.518338,77.7267909,2025,ok,-3.7316960606352834,29.6014834533699,-0.0526370442641706,0.5324060739411214,0.7815105212195645,0.0103723405785977,0.434323688119869,-927.5472918541265,0.6473405001348491,993.2460172155282,82.0764797581369,302.6506600992216,-0.7832680322484363,22.70192262270301,-0.21440457428732287,0.039349992914166944,51.924966340908234,-1.7535408263388834,1.0464067260231915,66.91419426689038,104.5795739052388,3528.0,6079.8,340691609.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ner,Watfali,20.4905965,77.8118533,2021,fallback_taluka,-0.685791458810299,34.11840243480082,-0.028690890857199,0.5695048062198603,0.7903564901092409,0.0014980557219695,0.424715505194271,-922.38955637783,0.6196388455567107,1051.582853968621,82.71166745394424,303.12400899373085,-0.397604421172686,26.130278696268302,-0.30796757981259293,0.06891828058573453,173.0821240142882,-1.4620873370939353,0.7693416002361971,68.50961912490312,93.13783656117147,2199.0,4075.31,154649533.22,200.0,46.0,130.0,0.0,24.0,0.0,0.12932467097426392,0.029744674324080705,0.08406103613327155,0.0,0.015518960516911671,0.0
Ner,Watfali,20.4905965,77.8118533,2022,fallback_taluka,-0.4440247159038081,34.36016917770733,-0.106031407341797,0.492164289735262,0.7904094077354588,0.0148976821887838,0.4381151316610859,-885.240920330687,0.563538676016037,1427.2732490144272,73.99192253188475,303.29012119172893,-0.2314922231751222,17.736986301369868,0.07984482416050423,3.4221539914974035,54.78291593217378,0.5044342830950959,3.1885444346028935,91.65246027953003,116.0,2514.0,4540.38,202575626.81,323.0,52.0,231.0,0.0,40.0,0.0,0.1594466249895643,0.02566942569491438,0.11403148722163887,0.0,0.01974571207301106,0.0
Ner,Watfali,20.4905965,77.8118533,2023,fallback_taluka,-0.4729916133689112,34.33120228024222,-0.1154325206180495,0.4827631764590099,0.8023800779450836,-0.0313167259489101,0.3919007235233914,-939.2312204683942,0.5595672168842202,881.2999021920044,98.70618800188946,304.35274455681724,0.8311311419133111,29.029995276334446,0.3164437990708905,1.0,2.423649862570531,-0.41610054606566593,3.0421612046058457,5.308084281255571,78.93108171941427,3341.0,6453.86,289608121.27,313.0,0.0,197.0,0.0,116.0,0.0,0.10807707968527303,0.0,0.06802295430670538,0.0,0.04005412537856764,0.0
Ner,Watfali,20.4905965,77.8118533,2024,fallback_taluka,-0.3933368823077074,34.41085701130341,-0.0287323189318636,0.5694633781451958,0.815478692648361,0.0098938845201633,0.4331113339924652,-927.3519475607998,0.6145482234363785,1001.3442653154144,71.83481341521022,303.43817147387057,-0.0834419410330182,15.004581955597548,-0.02326204534766001,0.0,44.22842489668485,-0.7464298485377181,1.7761322704458222,57.82767079872063,107.93108171941425,3143.0,6087.7,273431888.92,258.0,0.0,133.0,0.0,125.0,0.0,0.09435622195313326,0.0,0.04864099813863071,0.0,0.04571522381450255,0.0
Ner,Watfali,20.4905965,77.8118533,2025,fallback_taluka,-4.3801672600101,30.424026633601052,-0.032661314765607,0.5655343823114527,0.7839602421021551,0.0109185006885375,0.4341359501608392,-926.8209199784576,0.6956784192030263,1006.7095244172896,82.2830420406235,302.7377030258507,-0.7839103890532587,22.314832309872465,-0.22188100271210826,0.8402928672649975,49.82831200778794,-2.9282923111420307,0.5198700915264244,67.91427075850802,107.06891828058573,2023.0,3575.21,204215194.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pusad,BeloraBu.,19.8858198,77.484612,2021,fallback_taluka,-0.463791042218242,32.355650393266025,-0.0611071041992696,0.5969228869287555,0.7964377341490009,0.0057136938513881,0.3616385520286327,-884.3314337824555,0.6573035705434926,1134.9763926955632,87.06625219495989,302.43247057064275,-0.5646280664990487,27.623131317925107,-0.2358627897665796,0.3822315030136206,168.23849343717202,0.06534732164410646,0.4615165741926304,49.12384554087354,91.29196526031033,3653.0,6305.08,247080848.26,320.0,5.0,278.0,0.0,37.0,0.0,0.12951226380090297,0.002023629121889109,0.11251377917703446,0.0,0.014974855501979408,0.0
Pusad,BeloraBu.,19.8858198,77.484612,2022,fallback_taluka,0.3421316157190555,33.16157305120331,-0.0889819790563432,0.5690480120716819,0.7985972483046416,0.0209961725815369,0.3769210307587809,-859.0483914231892,0.622935885448532,1400.9621835208868,70.91258127283945,302.7389668624736,-0.2581317746681244,20.31631151820037,0.07593801761053236,3.2836125480518246,57.71402306708546,0.32725320301648003,1.5609735856214724,88.99671834270215,120.13777229367376,,,,,,,,,,,,,,,
Pusad,BeloraBu.,19.8858198,77.484612,2023,fallback_taluka,0.2542949917178708,33.07373642720213,-0.0904555297695263,0.5675744613584985,0.8066676506852558,-0.031436485907578,0.3244883722696663,-903.9973255754976,0.6202141283712387,928.0689881846702,103.69218356983532,303.79621288389984,0.7991142467584352,29.650657301504435,0.2261156754487394,1.7706800816287787,7.213776594255851,-0.6643122344726418,1.5364916773367467,7.032905727122788,80.32333538987233,4501.0,8007.53,362994197.54,391.0,0.0,263.0,0.0,128.0,0.0,0.10771522042219804,0.0,0.07245294877503347,0.0,0.03526227164716458,0.0
Pusad,BeloraBu.,19.8858198,77.484612,2024,fallback_taluka,-1.5730450749487828,31.24639636053549,-0.0622176080378642,0.59581238309016,0.8275910999668035,0.0150489841366342,0.3709738423138787,-897.9204779468171,0.6811523536720311,991.9745649357258,79.99999999999999,302.77750628949155,-0.2195923476496264,17.15718285795643,-0.07719713705477292,0.0,66.47265895123518,-2.0110499782911604,1.177858396168255,31.463759271546696,111.17051872241468,4328.0,7710.95,349209652.71,560.0,0.0,274.0,0.0,286.0,0.0,0.1603621193326664,0.0,0.07846289410205462,0.0,0.08189922523061176,0.0
Pusad,BeloraBu.,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,302.14055305401513,-0.8565455831264148,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,3919.0,6445.38,371384467.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pusad,BoriKh.,19.8858198,77.484612,2021,fallback_taluka,-0.463791042218242,32.355650393266025,-0.0611071041992696,0.5969228869287555,0.7964377341490009,0.0057136938513881,0.3616385520286327,-884.3314337824555,0.6573035705434926,1134.9763926955632,87.06625219495989,302.43247057064275,-0.5646280664990487,27.623131317925107,-0.2358627897665796,0.3822315030136206,168.23849343717202,0.06534732164410646,0.4615165741926304,49.12384554087354,91.29196526031033,1724.0,2607.96,96019781.44,96.0,26.0,67.0,0.0,3.0,0.0,0.0999793985783936,0.027077753781648266,0.06977728859117054,0.0,0.0031243562055748,0.0
Pusad,BoriKh.,19.8858198,77.484612,2022,fallback_taluka,0.3421316157190555,33.16157305120331,-0.0889819790563432,0.5690480120716819,0.7985972483046416,0.0209961725815369,0.3769210307587809,-859.0483914231892,0.622935885448532,1400.9621835208868,70.91258127283945,302.7389668624736,-0.2581317746681244,20.31631151820037,0.07593801761053236,3.2836125480518246,57.71402306708546,0.32725320301648003,1.5609735856214724,88.99671834270215,120.13777229367376,,,,,,,,,,,,,,,
Pusad,BoriKh.,19.8858198,77.484612,2023,fallback_taluka,0.2542949917178708,33.07373642720213,-0.0904555297695263,0.5675744613584985,0.8066676506852558,-0.031436485907578,0.3244883722696663,-903.9973255754976,0.6202141283712387,928.0689881846702,103.69218356983532,303.79621288389984,0.7991142467584352,29.650657301504435,0.2261156754487394,1.7706800816287787,7.213776594255851,-0.6643122344726418,1.5364916773367467,7.032905727122788,80.32333538987233,4078.0,6890.95,304405810.53,136.0,0.0,134.0,0.0,2.0,0.0,0.04467720237114096,0.0,0.04402018468921241,0.0,0.0006570176819285436,0.0
Pusad,BoriKh.,19.8858198,77.484612,2024,fallback_taluka,-1.5730450749487828,31.24639636053549,-0.0622176080378642,0.59581238309016,0.8275910999668035,0.0150489841366342,0.3709738423138787,-897.9204779468171,0.6811523536720311,991.9745649357258,79.99999999999999,302.77750628949155,-0.2195923476496264,17.15718285795643,-0.07719713705477292,0.0,66.47265895123518,-2.0110499782911604,1.177858396168255,31.463759271546696,111.17051872241468,3627.0,6076.44,269395585.94,234.0,0.0,210.0,0.0,24.0,0.0,0.08686111139627828,0.0,0.07795227945819846,0.0,0.008908831938079825,0.0
Pusad,BoriKh.,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,302.14055305401513,-0.8565455831264148,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,2545.0,3843.28,216164672.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pusad,Bramhangaon,19.8858198,77.484612,2021,fallback_taluka,-0.463791042218242,32.355650393266025,-0.0611071041992696,0.5969228869287555,0.7964377341490009,0.0057136938513881,0.3616385520286327,-884.3314337824555,0.6573035705434926,1134.9763926955632,87.06625219495989,302.43247057064275,-0.5646280664990487,27.623131317925107,-0.2358627897665796,0.3822315030136206,168.23849343717202,0.06534732164410646,0.4615165741926304,49.12384554087354,91.29196526031033,3653.0,6220.78,241580887.69,159.0,26.0,131.0,0.0,2.0,0.0,0.06581646483724782,0.010762440790996499,0.054226143985405435,0.0,0.0008278800608458846,0.0
Pusad,Bramhangaon,19.8858198,77.484612,2022,fallback_taluka,0.3421316157190555,33.16157305120331,-0.0889819790563432,0.5690480120716819,0.7985972483046416,0.0209961725815369,0.3769210307587809,-859.0483914231892,0.622935885448532,1400.9621835208868,70.91258127283945,302.7389668624736,-0.2581317746681244,20.31631151820037,0.07593801761053236,3.2836125480518246,57.71402306708546,0.32725320301648003,1.5609735856214724,88.99671834270215,120.13777229367376,,,,,,,,,,,,,,,
Pusad,Bramhangaon,19.8858198,77.484612,2023,fallback_taluka,0.2542949917178708,33.07373642720213,-0.0904555297695263,0.5675744613584985,0.8066676506852558,-0.031436485907578,0.3244883722696663,-903.9973255754976,0.6202141283712387,928.0689881846702,103.69218356983532,303.79621288389984,0.7991142467584352,29.650657301504435,0.2261156754487394,1.7706800816287787,7.213776594255851,-0.6643122344726418,1.5364916773367467,7.032905727122788,80.32333538987233,4321.0,7628.28,341771832.95,224.0,0.0,215.0,0.0,9.0,0.0,0.06554080190475217,0.0,0.06290746611393623,0.0,0.0026333357908159354,0.0
Pusad,Bramhangaon,19.8858198,77.484612,2024,fallback_taluka,-1.5730450749487828,31.24639636053549,-0.0622176080378642,0.59581238309016,0.8275910999668035,0.0150489841366342,0.3709738423138787,-897.9204779468171,0.6811523536720311,991.9745649357258,79.99999999999999,302.77750628949155,-0.2195923476496264,17.15718285795643,-0.07719713705477292,0.0,66.47265895123518,-2.0110499782911604,1.177858396168255,31.463759271546696,111.17051872241468,4049.0,7205.6,323011862.27,286.0,0.0,237.0,0.0,49.0,0.0,0.08854163992309905,0.0,0.07337191839781285,0.0,0.0151697215252862,0.0
Pusad,Bramhangaon,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,302.14055305401513,-0.8565455831264148,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,3605.0,5896.5,337817178.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pusad,GoulKhurd,19.8858198,77.484612,2021,fallback_taluka,-0.463791042218242,32.355650393266025,-0.0611071041992696,0.5969228869287555,0.7964377341490009,0.0057136938513881,0.3616385520286327,-884.3314337824555,0.6573035705434926,1134.9763926955632,87.06625219495989,302.43247057064275,-0.5646280664990487,27.623131317925107,-0.2358627897665796,0.3822315030136206,168.23849343717202,0.06534732164410646,0.4615165741926304,49.12384554087354,91.29196526031033,2822.0,4145.22,156166848.46,218.0,49.0,152.0,0.0,17.0,0.0,0.13959428787207528,0.03137669773271417,0.09733179704841947,0.0,0.010885793090941651,0.0
Pusad,GoulKhurd,19.8858198,77.484612,2022,fallback_taluka,0.3421316157190555,33.16157305120331,-0.0889819790563432,0.5690480120716819,0.7985972483046416,0.0209961725815369,0.3769210307587809,-859.0483914231892,0.622935885448532,1400.9621835208868,70.91258127283945,302.7389668624736,-0.2581317746681244,20.31631151820037,0.07593801761053236,3.2836125480518246,57.71402306708546,0.32725320301648003,1.5609735856214724,88.99671834270215,120.13777229367376,,,,,,,,,,,,,,,
Pusad,GoulKhurd,19.8858198,77.484612,2023,fallback_taluka,0.2542949917178708,33.07373642720213,-0.0904555297695263,0.5675744613584985,0.8066676506852558,-0.031436485907578,0.3244883722696663,-903.9973255754976,0.6202141283712387,928.0689881846702,103.69218356983532,303.79621288389984,0.7991142467584352,29.650657301504435,0.2261156754487394,1.7706800816287787,7.213776594255851,-0.6643122344726418,1.5364916773367467,7.032905727122788,80.32333538987233,5347.0,8678.61,387544462.92,184.0,0.0,183.0,0.0,1.0,0.0,0.04747842315011548,0.0,0.04722038824169094,0.0,0.00025803490842454065,0.0
Pusad,GoulKhurd,19.8858198,77.484612,2024,fallback_taluka,-1.5730450749487828,31.24639636053549,-0.0622176080378642,0.59581238309016,0.8275910999668035,0.0150489841366342,0.3709738423138787,-897.9204779468171,0.6811523536720311,991.9745649357258,79.99999999999999,302.77750628949155,-0.2195923476496264,17.15718285795643,-0.07719713705477292,0.0,66.47265895123518,-2.0110499782911604,1.177858396168255,31.463759271546696,111.17051872241468,4819.0,7906.87,354763499.97,248.0,0.0,214.0,0.0,34.0,0.0,0.06990572593318413,0.0,0.06032187641008631,0.0,0.009583849523097826,0.0
Pusad,GoulKhurd,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,302.14055305401513,-0.8565455831264148,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,3299.0,4912.43,282946852.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pusad,JambBazar,19.8858198,77.484612,2021,fallback_taluka,-0.463791042218242,32.355650393266025,-0.0611071041992696,0.5969228869287555,0.7964377341490009,0.0057136938513881,0.3616385520286327,-884.3314337824555,0.6573035705434926,1134.9763926955632,87.06625219495989,302.43247057064275,-0.5646280664990487,27.623131317925107,-0.2358627897665796,0.3822315030136206,168.23849343717202,0.06534732164410646,0.4615165741926304,49.12384554087354,91.29196526031033,3120.0,4578.38,177795045.08,186.0,18.0,161.0,0.0,7.0,0.0,0.10461483890977283,0.010124016668687693,0.0905537046477066,0.0,0.003937117593378547,0.0
Pusad,JambBazar,19.8858198,77.484612,2022,fallback_taluka,0.3421316157190555,33.16157305120331,-0.0889819790563432,0.5690480120716819,0.7985972483046416,0.0209961725815369,0.3769210307587809,-859.0483914231892,0.622935885448532,1400.9621835208868,70.91258127283945,302.7389668624736,-0.2581317746681244,20.31631151820037,0.07593801761053236,3.2836125480518246,57.71402306708546,0.32725320301648003,1.5609735856214724,88.99671834270215,120.13777229367376,,,,,,,,,,,,,,,
Pusad,JambBazar,19.8858198,77.484612,2023,fallback_taluka,0.2542949917178708,33.07373642720213,-0.0904555297695263,0.5675744613584985,0.8066676506852558,-0.031436485907578,0.3244883722696663,-903.9973255754976,0.6202141283712387,928.0689881846702,103.69218356983532,303.79621288389984,0.7991142467584352,29.650657301504435,0.2261156754487394,1.7706800816287787,7.213776594255851,-0.6643122344726418,1.5364916773367467,7.032905727122788,80.32333538987233,4793.0,7519.37,338496665.54,177.0,0.0,171.0,0.0,6.0,0.0,0.05229002764846556,0.0,0.05051748433834808,0.0,0.0017725433101174765,0.0
Pusad,JambBazar,19.8858198,77.484612,2024,fallback_taluka,-1.5730450749487828,31.24639636053549,-0.0622176080378642,0.59581238309016,0.8275910999668035,0.0150489841366342,0.3709738423138787,-897.9204779468171,0.6811523536720311,991.9745649357258,79.99999999999999,302.77750628949155,-0.2195923476496264,17.15718285795643,-0.07719713705477292,0.0,66.47265895123518,-2.0110499782911604,1.177858396168255,31.463759271546696,111.17051872241468,4318.0,6887.62,310505731.85,284.0,0.0,230.0,0.0,54.0,0.0,0.09146368999629144,0.0,0.07407270668713743,0.0,0.017390983309154007,0.0
Pusad,JambBazar,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,302.14055305401513,-0.8565455831264148,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,3062.0,4363.3,251270048.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pusad,Khandala,20.1518063,77.9301238,2021,ok,-0.6662720916773477,33.27956420031815,-0.0268868544383289,0.5604232381816626,0.7779508445286142,0.0031860300237672,0.418998512038259,-909.1566796224852,0.6395304248573668,1158.6645989639924,82.66006725714017,303.42778875675725,-0.4803029189509582,26.076256334959496,-0.31943974124923713,0.15265476246862125,164.55496939834518,-0.682318146540738,0.6892466118245842,58.175846234731154,95.20428172216171,2481.0,4217.59,162434782.5,272.0,34.0,221.0,0.0,17.0,0.0,0.16745182024053254,0.020931477530066567,0.13605460394543267,0.0,0.010465738765033284,0.0
Pusad,Khandala,20.1518063,77.9301238,2022,ok,-0.8973846880412345,33.04845160395426,-0.139984294089023,0.4473257985309687,0.7457694324436291,0.0157471983085428,0.4315596803230346,-877.415373939911,0.5685810995536282,1511.327248350347,70.51522758490032,303.64347028858674,-0.2646213871215269,18.820537109837545,0.07243425937022506,5.550324444654953,73.0805903695249,0.7284607574520646,3.092975084334496,110.86023031859533,110.4906929380003,,,,,,,,,,,,,,,
Pusad,Khandala,20.1518063,77.9301238,2023,ok,-0.6383739688231307,33.30746232317237,-0.0904416698230454,0.4968684227969459,0.7877540628513938,-0.0328915297042908,0.3829209523102008,-923.6776670763156,0.5965071047922995,997.4075237891284,101.68270733671196,304.7106403161573,0.8025486404491575,29.74451759579407,0.3285881987718516,1.730971439397527,7.122981602897279,-0.8710407660958295,2.867929218204415,2.831832332793571,81.11016909013406,3655.0,6740.49,303629934.36,128.0,0.0,124.0,0.0,4.0,0.0,0.042156581257313155,0.0,0.040839188093022116,0.0,0.001317393164291036,0.0
Pusad,Khandala,20.1518063,77.9301238,2024,ok,-0.1563872248141031,33.789449067181394,-0.0549619327231,0.5323481598968918,0.7942072758477831,0.0130218010540343,0.428834283068526,-912.1553738467692,0.6107045480064843,1125.3365896849089,77.52076919433526,303.77867041831956,-0.129421257388644,16.366835598920098,-0.011446082616440836,0.0,61.46504158364011,-1.1625163814355104,2.154311416227733,39.70109371346132,108.77198882205279,3321.0,6127.58,276160401.12,235.0,0.0,195.0,0.0,40.0,0.0,0.08509547315506882,0.0,0.0706111372988869,0.0,0.014484335856181928,0.0
Pusad,Khandala,20.1518063,77.9301238,2025,ok,-3.218688497324464,30.727147794671055,-0.056835398492829,0.5304746941271625,0.788698404450494,0.0092294525640857,0.425041934578578,-903.4669897568382,0.6714118153295935,1221.890984186894,84.5343153507318,303.11632879302334,-0.7917628826849933,19.517785250793352,-0.2528618173359241,0.6962534931085116,54.40673147199315,-1.6566630209467124,1.6936379238918156,88.87242567495358,104.35722066972956,2690.0,4586.23,262780672.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pusad,Pusad,19.8858198,77.484612,2021,ok,-0.463791042218242,32.355650393266025,-0.0611071041992696,0.5969228869287555,0.7964377341490009,0.0057136938513881,0.3616385520286327,-884.3314337824555,0.6573035705434926,1134.9763926955632,87.06625219495989,302.43247057064275,-0.5646280664990487,27.623131317925107,-0.2358627897665796,0.3822315030136206,168.23849343717202,0.06534732164410646,0.4615165741926304,49.12384554087354,91.29196526031033,1285.0,1914.59,75023722.8,245.0,158.0,79.0,0.0,8.0,0.0,0.3265633733654177,0.21060005302749388,0.10530002651374694,0.0,0.010663293824176905,0.0
Pusad,Pusad,19.8858198,77.484612,2022,ok,0.3421316157190555,33.16157305120331,-0.0889819790563432,0.5690480120716819,0.7985972483046416,0.0209961725815369,0.3769210307587809,-859.0483914231892,0.622935885448532,1400.9621835208868,70.91258127283945,302.7389668624736,-0.2581317746681244,20.31631151820037,0.07593801761053236,3.2836125480518246,57.71402306708546,0.32725320301648003,1.5609735856214724,88.99671834270215,120.13777229367376,,,,,,,,,,,,,,,
Pusad,Pusad,19.8858198,77.484612,2023,ok,0.2542949917178708,33.07373642720213,-0.0904555297695263,0.5675744613584985,0.8066676506852558,-0.031436485907578,0.3244883722696663,-903.9973255754976,0.6202141283712387,928.0689881846702,103.69218356983532,303.79621288389984,0.7991142467584352,29.650657301504435,0.2261156754487394,1.7706800816287787,7.213776594255851,-0.6643122344726418,1.5364916773367467,7.032905727122788,80.32333538987233,2665.0,4156.79,189473191.9,88.0,0.0,82.0,0.0,6.0,0.0,0.04644456512161602,0.0,0.04327789022696039,0.0,0.003166674894655638,0.0
Pusad,Pusad,19.8858198,77.484612,2024,ok,-1.5730450749487828,31.24639636053549,-0.0622176080378642,0.59581238309016,0.8275910999668035,0.0150489841366342,0.3709738423138787,-897.9204779468171,0.6811523536720311,991.9745649357258,79.99999999999999,302.77750628949155,-0.2195923476496264,17.15718285795643,-0.07719713705477292,0.0,66.47265895123518,-2.0110499782911604,1.177858396168255,31.463759271546696,111.17051872241468,2402.0,3892.5,176613827.93,141.0,0.0,125.0,0.0,16.0,0.0,0.07983519843977598,0.0,0.07077588514164537,0.0,0.009059313298130608,0.0
Pusad,Pusad,19.8858198,77.484612,2025,ok,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,302.14055305401513,-0.8565455831264148,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,1472.0,1975.39,114211939.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pusad,Shembalpimpri,19.8858198,77.484612,2021,fallback_taluka,-0.463791042218242,32.355650393266025,-0.0611071041992696,0.5969228869287555,0.7964377341490009,0.0057136938513881,0.3616385520286327,-884.3314337824555,0.6573035705434926,1134.9763926955632,87.06625219495989,302.43247057064275,-0.5646280664990487,27.623131317925107,-0.2358627897665796,0.3822315030136206,168.23849343717202,0.06534732164410646,0.4615165741926304,49.12384554087354,91.29196526031033,2395.0,3510.56,130258288.56,413.0,250.0,157.0,0.0,6.0,0.0,0.3170623570796898,0.1919263662709987,0.12052975801818719,0.0,0.004606232790503969,0.0
Pusad,Shembalpimpri,19.8858198,77.484612,2022,fallback_taluka,0.3421316157190555,33.16157305120331,-0.0889819790563432,0.5690480120716819,0.7985972483046416,0.0209961725815369,0.3769210307587809,-859.0483914231892,0.622935885448532,1400.9621835208868,70.91258127283945,302.7389668624736,-0.2581317746681244,20.31631151820037,0.07593801761053236,3.2836125480518246,57.71402306708546,0.32725320301648003,1.5609735856214724,88.99671834270215,120.13777229367376,,,,,,,,,,,,,,,
Pusad,Shembalpimpri,19.8858198,77.484612,2023,fallback_taluka,0.2542949917178708,33.07373642720213,-0.0904555297695263,0.5675744613584985,0.8066676506852558,-0.031436485907578,0.3244883722696663,-903.9973255754976,0.6202141283712387,928.0689881846702,103.69218356983532,303.79621288389984,0.7991142467584352,29.650657301504435,0.2261156754487394,1.7706800816287787,7.213776594255851,-0.6643122344726418,1.5364916773367467,7.032905727122788,80.32333538987233,3434.0,6081.74,271564526.31,68.0,0.0,67.0,0.0,1.0,0.0,0.02504008933861108,0.0,0.024671852730690332,0.0,0.0003682366079207512,0.0
Pusad,Shembalpimpri,19.8858198,77.484612,2024,fallback_taluka,-1.5730450749487828,31.24639636053549,-0.0622176080378642,0.59581238309016,0.8275910999668035,0.0150489841366342,0.3709738423138787,-897.9204779468171,0.6811523536720311,991.9745649357258,79.99999999999999,302.77750628949155,-0.2195923476496264,17.15718285795643,-0.07719713705477292,0.0,66.47265895123518,-2.0110499782911604,1.177858396168255,31.463759271546696,111.17051872241468,3075.0,4984.6,222894225.56,182.0,0.0,164.0,0.0,18.0,0.0,0.08165307986007388,0.0,0.07357750053325339,0.0,0.008075579326820494,0.0
Pusad,Shembalpimpri,19.8858198,77.484612,2025,fallback_taluka,-4.087800530649542,28.73164090483472,-0.0295639201416881,0.6284660709863369,0.8084729904680605,0.0188601073236473,0.3747849655008921,-882.807352469226,0.7579688569932006,1150.9308684687594,78.77964975558824,302.14055305401513,-0.8565455831264148,17.12405676047648,-0.206831848602145,0.6082767785107491,61.06471159476151,-2.6346599793985286,0.5833214776876746,82.83324687200799,112.84718333254229,2383.0,3399.63,191157208.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
