taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,tmax_K_mean,tmax_anom_K,farmers_total,area_ha,sum_insured_rs,claim_total_lac,claim_yield_lac,claim_local_lac,claim_prevented_lac,claim_postharvest_lac,claim_midterm_lac,rate_total,rate_yield,rate_local,rate_prevented,rate_postharvest,rate_midterm,district,SAR_VV_mean_dB,SPI30_min,sm_anom,sm_mean,tmax_anom_C,tmax_mean_C,ET_mean_mm8d,ET_anom_mm8d,SMAP_sm_mean,SMAP_sm_anom,SAR_VH_mean_dB,SAR_CR_mean_dB,rule_VHI_mean,rule_drySpellDays,rule_dry_spell_julaug,rule_SMAP_sm_anom,rule_cumRain_mm,rule_heavy_rain_days,rule_sm_wet_days,drought_rule_count,trigger_drought,flood_rule_count,trigger_flood,trigger_heat,trigger_any,payout_drought_pct,payout_flood_pct,payout_total_pct,payout_rs_per_ha
Sawali,Antargaon,20.2036083,79.9038005,2025,,-3.522284996754012,28.409292204956387,-0.0011683506442939,0.5406567825817008,,,,,0.409416129380329,1550.4272959969037,68.11379457309279,17.506748117630348,-0.3082370182663269,4.200265189184069,99.80579995746643,-1.0380002170733984,-0.0198040630771416,114.41060536201408,116.97035563763792,,,,,8378461.34,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.355521398555119,-912.5333888425446,0.0146982700919655,0.4514327497437199,-0.6533215977130983,303.6014963223333,23.984706509846156,0.1343353197598342,0.3453052151836544,0.0041866455841579,-15.789386961126274,-7.433865562571154,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.15710951999788889,0.15710951999788889,6284.380799915555
Sawali,Haramba,19.9855696,79.920001,2025,,-3.9630089823968344,27.929324082853988,-0.0013094987304296,0.5273681875171208,,,,,0.4039684387784091,1520.559771409911,73.68651621467858,21.13716100891333,-0.3166015400973893,3.6243599468992977,81.66307000233691,-1.802762210595201,-0.0279943414564764,110.47032522590168,115.73814716480176,,,,,26115201.47,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.92127045570104,-931.9484375673406,0.0149929295535787,0.443364373698465,-0.6407357800009768,303.68143217199093,22.862547286574102,0.1810411031371331,0.3466478531515035,0.0080679587125439,-16.391887811531678,-7.47061735583064,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.1411635324590505,0.1411635324590505,5646.54129836202
Sawali,Pathari,20.1981812,79.8286986,2025,,-2.9333452103765376,28.01328818276645,-0.0049344215878126,0.5728075350608633,,,,,0.4205169869217575,1587.0911712877253,69.62503550800116,17.70452608654484,-0.2877143695332599,4.498721711959094,114.38544259516094,-0.0339234110047229,-0.0130141156140517,120.7813379297768,116.21020736672666,,,,,50240619.64,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.9141019266047,-901.902283508644,0.0151522409859122,0.4569038927000499,-0.6520634468569895,303.62657099544504,27.675222527537052,0.2060320293519757,0.3391907750056126,-0.0012747162335547,-15.99989413558052,-7.085792208975827,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.1821076167870855,0.1821076167870855,7284.30467148342
Sawali,Saoli,20.0825113,79.7857147,2025,,-4.285492236739924,28.39663773423138,-0.0014626312880044,0.5736849498539054,,,,,0.4137388177607987,1505.671920661331,75.54115138592752,20.76834873252784,-0.3135678472335607,3.742478085761668,84.62891034415127,-1.1384268446307728,0.0379946339729921,118.20652230986629,117.82923477848853,,,,,53704357.55,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.26772608017154,-906.545568022996,0.0126256741706045,0.4480407344816671,-0.6579754953803845,303.6940021206577,25.80079452362249,-0.1138489507350461,0.3351100307340109,0.0004032027379677,-15.97553955051998,-7.707813470348439,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.13439632757333225,0.13439632757333225,5375.85310293329
Sawali,Vyahadkhurd,20.1463069,79.8240393,2025,,-3.4800710637206524,28.47799466812885,0.0027367518532558,0.6238400371704151,,,,,0.4212454149008289,1567.074174529172,70.69039044730854,18.40447308567096,-0.3021845801030627,4.162717968157696,108.98503171627368,-0.1029710188691926,0.0093994929871114,117.13266288778745,116.89063684609552,,,,,37389742.2,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.018374233330876,-900.4083719949227,0.0138177119872804,0.4519291933749166,-0.6542094985434221,303.6673120812119,28.774337366824955,0.0499151071385816,0.3371720946915702,0.000130394946747,-15.310804538623437,-7.29243030529256,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.1684596644517082,0.1684596644517082,6738.386578068328
Sindewahi,MohadiNale.,20.29416,79.6253395,2025,,-2.324631455065417,29.843241212173098,0.0079067952336649,0.5610238979032961,,,,,0.4215427339109067,1547.6810095275323,72.38800321680301,18.812763139221335,-0.2867876908344355,4.101140072851125,118.77558027670293,-1.5549295050051164,0.0413184682340697,117.62774339720352,108.1644827096835,,,,,,,,,,,,,,,,,,Chandrapur,-8.258197401851639,-890.3894129874977,0.0111228645421985,0.4393132525411569,-0.6554733612420583,303.6406214456892,23.391565104160172,0.4247721223679846,0.3344689542796414,-0.0091096190076163,-16.06581803850174,-7.807620636650109,True,False,False,True,True,True,False,2,True,2,True,False,True,0.0,0.15523705195059026,0.15523705195059026,6209.4820780236105
Sindewahi,Navargao,20.3590832,79.598114,2025,,-2.5292097469776604,29.46126544731649,0.0095833522449687,0.5670878114509954,,,,,0.4071446802476228,1524.3922266483014,73.38461538461536,18.3318992009834,-0.2876856921727653,2.812254739728618,110.23237650658764,-1.4502667114665997,0.03987640300695,116.73504000020968,109.01706775093376,,,,,,,,,,,,,,,,,,Chandrapur,-8.283436220814343,-904.048217506518,0.0097306142406764,0.436680955684384,-0.6556643056433064,303.6576376634385,23.57638757903695,0.5815203461824624,0.3300581167851275,-0.0062359906255728,-16.21601724475593,-7.932581023941586,True,False,False,True,True,False,False,2,True,1,False,False,True,0.0,0.0,0.0,0.0
Sindewahi,Sindevahi,20.29416,79.6253395,2025,,-2.324631455065417,29.843241212173098,0.0079067952336649,0.5610238979032961,,,,,0.4215427339109067,1547.6810095275323,72.38800321680301,18.812763139221335,-0.2867876908344355,4.101140072851125,118.77558027670293,-1.5549295050051164,0.0413184682340697,117.62774339720352,108.1644827096835,,,,,,,,,,,,,,,,,,Chandrapur,-8.258197401851639,-890.3894129874977,0.0111228645421985,0.4393132525411569,-0.6554733612420583,303.6406214456892,23.391565104160172,0.4247721223679846,0.3344689542796414,-0.0091096190076163,-16.06581803850174,-7.807620636650109,True,False,False,True,True,True,False,2,True,2,True,False,True,0.0,0.15523705195059026,0.15523705195059026,6209.4820780236105
Warora,Chikani,20.3501596,78.926779,2025,,-3.2998809039036123,31.501998103134856,-0.0542051614699916,0.5817143725632374,,,,,0.4376679905315437,1377.2743297691834,76.99139317128534,22.461836753996028,-0.2595052010885447,2.943913742551782,124.11370427963028,-1.415863653200982,0.115870507424572,98.7569638955603,111.09330369809892,,,,,121002727.43,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.687344373490039,-898.4851752580031,0.0155166365480913,0.4456912664996901,-0.715057273581174,303.68345666676214,23.388418239451823,0.948628122755107,0.3274878195218215,0.0056695665892505,-15.881472856084914,-8.194128482594872,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Warora,Chinora,20.2671289,79.0115905,2025,,-3.825799218294652,31.159651534026132,-0.0312203406289585,0.5471471440360368,,,,,0.4170658538136009,1471.186632948337,72.76266616207013,19.361464591513315,-0.2563259557238816,3.7345664411750814,119.798290591508,-2.1008789383025435,0.073228551492502,114.22443040345978,111.00118264818587,,,,,67349043.74,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.37749271600145,-896.037889934649,0.0143556432702741,0.4361524502861946,-0.6777963256763975,303.82568930192,22.589295815272695,0.6835369745722194,0.3288650501501291,0.0074312545472273,-15.42553726528934,-8.048044549287889,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.11872119679469868,0.11872119679469868,4748.847871787947
Warora,Khambada,20.4408065,78.9855516,2025,,-4.089620082079591,30.839206039455902,-0.0326179180255549,0.5713331474216573,,,,,0.4530171081777533,1376.4487770569783,75.78985678498844,22.767027461360307,-0.2496354859474539,3.209434229805738,133.0407869985642,-1.840942913411056,0.093129243276457,109.43533620309164,107.36177151770096,,,,,120031700.74,42.0,42.0,0.0,,,,0.0349907563927432,0.0349907563927432,0.0,,,,Chandrapur,-7.598257856943995,-901.5139408546578,0.0123774862378096,0.4439421413295217,-0.6874248149275183,303.61767158488675,23.03422358656958,0.8986702422739262,0.3280203246453896,0.0067248049144985,-15.5861300241812,-7.987872167237194,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.07565853502589921,0.07565853502589921,3026.3414010359684
Warora,Madheli,20.4138234,79.0766857,2025,,-3.2583646565444964,30.20287532940303,-0.0164613461558665,0.5864832519120858,,,,,0.471156130445426,1399.8715293449775,73.07332639939487,19.97338313161876,-0.2543102354226033,3.267114220877459,134.6464985169554,-1.452745080764594,0.0750567393154311,115.36417817776108,109.45678895612708,,,,,103111291.39,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.525393755887152,-907.2566114646808,0.0119444338388955,0.4422877939240922,-0.6751743367033236,303.6573875164117,23.25441078230894,0.9920471292561402,0.3338149734004858,0.0082335498806726,-15.356276514679914,-7.830882758792762,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.08630524061135343,0.08630524061135343,3452.209624454137
Warora,SakharaRaja.,20.2727846,78.9814105,2025,,-3.921554755849882,31.07447310966779,-0.034753054280803,0.5460877797227609,,,,,0.4104408434196623,1468.979368801106,73.34673794767467,19.80678431187017,-0.2572368458879625,3.986327293371811,122.1591247832842,-1.8303953809073248,0.1020356341959596,109.23757882114444,111.10223778208828,,,,,152041196.48,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.701706725585256,-895.4277149454462,0.0148825402880251,0.4363572332627115,-0.6814947246646231,303.81352002484243,22.50792045172929,0.7480576333243613,0.3278419046842561,0.0065045086221482,-15.5032867822595,-7.801580056674242,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.11771789490959357,0.11771789490959357,4708.715796383743
Warora,Shegao,20.3295338,79.1480575,2025,,-2.974517149400938,30.84297761924494,-0.0389266080073166,0.5242875506567641,,,,,0.4505546707285788,1488.406650830047,70.19315010170776,18.27834807701405,-0.2587751210616435,2.659113486919912,128.6913741663347,-1.2576271476058467,0.0153499739817399,120.11019851609154,110.16585458157908,,,,,,,,,,,,,,,,,,Chandrapur,-7.478236542924095,-893.1746832395603,0.0119402145136762,0.4383137851327667,-0.671832827096262,303.65353122359863,22.50351676343883,1.0386485858775043,0.33274313600243,0.0079557686794604,-15.875082767436398,-8.39684622451231,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Warora,ShegaonBk.,20.2184887,79.0186331,2025,,-3.7062040197144257,31.5484788290928,-0.0432698217384445,0.5309819151285692,,,,,0.4222820055350782,1497.4690016702157,74.04415522953148,19.859157595835303,-0.2633960771885764,3.61481306199716,110.23902231805005,-1.9440219973231911,0.064341008045433,113.6393536391554,111.09578797917654,,,,,128827354.98,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.479816633284121,-890.6582458410542,0.0120568838233675,0.4414613042030685,-0.6917962613889305,303.92846891836626,22.139258999913167,0.7866433255167616,0.3305143845163135,0.0088761385390953,-15.573779514360668,-8.093962881076546,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.13066772803191623,0.13066772803191623,5226.709121276649
Warora,Temurda,20.2184887,79.0186331,2025,,-3.7062040197144257,31.5484788290928,-0.0432698217384445,0.5309819151285692,,,,,0.4222820055350782,1497.4690016702157,74.04415522953148,19.859157595835303,-0.2633960771885764,3.61481306199716,110.23902231805005,-1.9440219973231911,0.064341008045433,113.6393536391554,111.09578797917654,,,,,121251875.29,30.0,30.0,0.0,,,,0.0247418853755857,0.0247418853755857,0.0,,,,Chandrapur,-7.479816633284121,-890.6582458410542,0.0120568838233675,0.4414613042030685,-0.6917962613889305,303.92846891836626,22.139258999913167,0.7866433255167616,0.3305143845163135,0.0088761385390953,-15.573779514360668,-8.093962881076546,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.13066772803191623,0.13066772803191623,5226.709121276649
Warora,Warora,20.2727846,78.9814105,2025,,-3.921554755849882,31.07447310966779,-0.034753054280803,0.5460877797227609,,,,,0.4104408434196623,1468.979368801106,73.34673794767467,19.80678431187017,-0.2572368458879625,3.986327293371811,122.1591247832842,-1.8303953809073248,0.1020356341959596,109.23757882114444,111.10223778208828,,,,,39715416.48,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.701706725585256,-895.4277149454462,0.0148825402880251,0.4363572332627115,-0.6814947246646231,303.81352002484243,22.50792045172929,0.7480576333243613,0.3278419046842561,0.0065045086221482,-15.5032867822595,-7.801580056674242,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.11771789490959357,0.11771789490959357,4708.715796383743
Arvi,Arvi,20.9361501,78.2892169,2025,,-3.680306284647956,30.2013734382862,-0.0634286965077271,0.5282916510971902,,,,,0.4213346059270327,1095.9869182917532,86.74782158164949,26.008478168715556,-0.2196401755021916,0.1391361688097593,137.82658980424992,-2.8367539540210447,0.0092135132589138,89.86556770315929,105.33582968301069,,,,,244629931.8,77.0,77.0,0.0,,,,0.0314761155486697,0.0314761155486697,0.0,,,,Wardha,-9.296742981589658,-918.7673117772858,0.0089246855836821,0.4350115141472238,-0.8407115675492318,302.95144313064407,23.712080496820196,1.6870224390486728,0.3305532659609405,0.0030588962189987,-16.585287986344547,-7.288545004754892,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Ashti,Ashti,21.2056584,78.1827905,2025,,-4.0725784811588115,29.972250423685775,-0.0541918511029603,0.5673542310626241,,,,,0.4378760147871981,1113.126886805417,83.03254020502206,24.244992006018983,-0.194047990162051,0.3832878773629266,144.0574825905581,-2.5293535943688608,-0.0898533033950906,80.37505113299413,107.8641023229568,,,,,164691579.02,13.0,13.0,0.0,,,,0.0078935426312363,0.0078935426312363,0.0,,,,Wardha,-7.783008901927897,-917.951167104008,0.0098082321682446,0.4280581911602207,-0.8625325759201443,302.6844414816915,23.58203913464642,1.5700084468840805,0.3307776424119739,0.0008051088199805,-15.454968349288212,-7.671959447360314,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Deoli,Deoli,20.6311175,78.3971713,2025,,-3.1864663100575523,32.246428326773014,-0.0327226570572839,0.5619342061506347,,,,,0.4389656717171367,1140.7351315295955,82.92777227021668,24.364915262238597,-0.2683270155752487,1.0,131.99084358798484,-1.1396679365525015,0.0937490204409196,110.17913272863964,106.36921115989244,,,,,568873830.55,217.0,217.0,0.0,,,,0.0381455409524111,0.0381455409524111,0.0,,,,Wardha,-8.639650164542411,-938.3624651308586,0.0117627594932305,0.4272506255982179,-0.8168811855663037,303.4672224205989,22.94355677467284,1.633761680791697,0.3211453827828281,0.0032740865576814,-16.55543151711401,-7.915781352571594,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Hinganghat,Hinganghat,20.542611,78.8331636,2025,,-3.954843079235517,31.546226623601644,-0.0361408084220584,0.5391652108402107,,,,,0.4299167763714362,1284.5616300828056,79.09435834435833,21.98119448119448,-0.256438025679941,2.0724343224343222,117.98072497969405,-2.1439928696407673,0.111137422037422,113.37805877775064,109.2425817425817,,,,,944381155.58,240.0,240.0,0.0,,,,0.0254134677065429,0.0254134677065429,0.0,,,,Wardha,-7.398276236903004,-905.6342316000272,0.0135539910608197,0.4416921327287044,-0.7502439036620344,303.5182295678592,22.288280037344432,0.9041880165644276,0.3262682550529904,0.0086003159546171,-15.663357098706342,-8.265080861803332,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Karanja,Karanja,21.1044298,78.4325299,2025,,-4.347842756582728,29.826469112320563,-0.0404218293180249,0.5298104601919819,,,,,0.4201903470403407,1122.062868967503,88.1603613777527,25.427018633540367,-0.1855258118853624,0.4951063429324298,136.01422488305323,-2.609674050514386,-0.0308238989271597,78.59070659346065,106.45106342932428,,,,,449025713.22,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Wardha,-8.314576996588833,-909.1098437509074,0.013860253276205,0.380120947734388,-0.8450126821490108,302.2823166094188,24.732498984615685,1.8918440369698948,0.3372151929525451,-0.0003645982983846,-15.880474569014511,-7.565897572425674,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Samudrapur,Samudrapur,20.6131435,79.0240112,2025,,-3.274477115563466,31.40583685937227,-0.056682591718459,0.5264692979833739,,,,,0.4015939572104177,1305.2848518094982,74.99136181260327,20.02180788293604,-0.2401362587775606,2.7795138069388727,124.25498481403218,-0.3967261381052485,0.0672299598772716,119.91489613623254,109.87373141373617,,,,,679056499.4,615.0,615.0,0.0,,,,0.0905668380382782,0.0905668380382782,0.0,,,,Wardha,-7.484740322992623,-902.3848395601906,0.0131667604469629,0.4354729892390057,-0.6922193166998313,303.62075535209266,22.954127827735785,0.8331991319016188,0.3265623628882155,0.0062308811187631,-16.07528451385271,-8.590544190860093,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Seloo,Seloo,20.8635639,78.705685,2025,,-3.348639120427643,32.41984240924095,-0.028412429540573,0.5551249573052546,,,,,0.4630077015088155,1198.3793013974807,84.92116925978311,24.82126355492691,-0.2509744685481804,0.5232909005186233,108.55169138451392,-0.9124540303591232,0.0063888260254596,123.6878327266254,104.73771805752004,,,,,249748824.64,267.0,267.0,0.0,,,,0.1069074100288026,0.1069074100288026,0.0,,,,Wardha,-8.155177387869527,-908.66906798415,0.0123299377654399,0.3682064745173096,-0.843270460534892,303.12662168279985,21.92226257638668,1.8109466848940523,0.3287020567873073,0.0017032106998448,-16.047767948458297,-7.892590560588772,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Wardha,Wardha,20.8256231,78.6131455,2025,,-2.8822275898474694,32.68551237084459,-0.06037958110587,0.524126600104822,,,,,0.4465853006550938,1166.5096262355137,86.60240566037739,24.28490566037736,-0.2544931383751345,0.1652830188679245,118.80800049539164,-1.377506286902282,0.0439401698113207,116.1341490271842,102.17471698113212,,,,,365617141.76,111.0,111.0,0.0,,,,0.0303596268669654,0.0303596268669654,0.0,,,,Wardha,-8.60731289406324,-915.7608686043628,0.0114451901784804,0.393964341049832,-0.8253661411636508,303.3675524417268,22.21174146875446,1.783297971739114,0.326847570580694,0.0032354355476937,-16.2183896028016,-7.611076708738349,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Arni,Anjankhed,19.9550563,77.9935741,2025,ok,-4.278223152855992,29.949594397148275,-0.0580740714492639,0.5719258984488159,0.7842441526428054,0.0118220657450619,0.4252661483078396,-903.316448655098,0.7389212734076661,1296.9308695738198,77.55677238894422,17.750912625041487,-0.2552400047947195,2.009387000426682,55.1085337875648,-2.623931808733089,0.6821995733586158,106.4500094931652,106.54733797942448,303.00986399919964,-0.7961254135828771,2447.0,3927.7,224960927.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.93373306684433,0.7278557366250215,0.3381383163245256,0.0115188561100508,-15.222621755188255,-8.259398436678524,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Arni,Arni,20.0538582,77.9942367,2025,ok,-4.527497713382097,30.69936569912276,-0.0582315942363727,0.5513434147458526,0.7677834292753418,0.0101059091056119,0.4301868778248284,-911.4571094529584,0.7224151113501791,1302.4219762784603,79.77018574677787,19.401156178923426,-0.2562659215522377,2.2652103866565585,57.98166249614559,-2.9534039800139924,1.1130220548172367,98.02700119613068,108.09865428354816,303.03694292237583,-0.7915566529526434,1534.0,2289.39,132117696.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.64824017706132,1.096150221075717,0.3321359291096543,0.0104685573188349,-15.657683000089152,-8.598960115650769,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Arni,Borgaon,20.5209133,78.0791852,2025,ok,-4.150043506135954,30.98561511066729,-0.038562494151805,0.5725970162726095,0.774251755245663,0.0151268969567875,0.4025303618573783,-929.7828008526486,0.7157061306572842,1097.9287495876963,87.78163525577442,23.035142411789707,-0.2401235968858616,1.556279816730433,45.38670707142589,-2.7471252718907024,0.8008950394974547,86.42503610384767,110.29186150866752,302.8126120989016,-0.8368408581219593,1932.0,2988.35,173136433.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.46952385214133,1.040495265370454,0.3223178329169791,0.0016924256720094,-16.544348560005776,-8.504420491119468,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Arni,Jawala,20.1470926,77.9561519,2025,ok,-3.3190442619602543,30.958749430422063,-0.0560231543166036,0.5450431841856068,0.7827976645359864,0.0099861247830718,0.4313280679249767,-905.6437843483284,0.680175221643523,1237.0716381198763,84.77032722451102,18.762182128143195,-0.2538242786734748,0.8346356016479614,57.67055748673404,-1.866021543061339,1.5668087121212135,91.88769841550176,106.91030922953064,303.0964192012114,-0.7961589863335069,2356.0,3691.47,212926085.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.82804828575918,0.9653273563521474,0.3279937702767091,0.0082405830412452,-16.243066089577617,-8.53321750587071,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Arni,Lonbehel,20.0538582,77.9942367,2025,fallback_taluka,-4.527497713382097,30.69936569912276,-0.0582315942363727,0.5513434147458526,0.7677834292753418,0.0101059091056119,0.4301868778248284,-911.4571094529584,0.7224151113501791,1302.4219762784603,79.77018574677787,19.401156178923426,-0.2562659215522377,2.2652103866565585,57.98166249614559,-2.9534039800139924,1.1130220548172367,98.02700119613068,108.09865428354816,303.03694292237583,-0.7915566529526434,2179.0,3304.56,188516436.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.64824017706132,1.096150221075717,0.3321359291096543,0.0104685573188349,-15.657683000089152,-8.598960115650769,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
Arni,Sawali,20.3368205,77.8598285,2025,ok,-4.246456931488703,30.868367864124487,-0.0502790773930325,0.5501842547383831,0.7714175074183984,0.0111646435733036,0.4375400005285033,-911.5355933678364,0.6878692212532402,1064.827353266247,80.4502459326523,18.402998486568293,-0.2427522169661269,1.2396424517593645,49.072145680664725,-2.7762102286956045,1.198635724165652,67.54773127383372,106.88999243284144,302.86732003927955,-0.8028108985216785,2284.0,3666.36,209703806.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.083236878416717,1.432740112640644,0.3232131135444545,0.0066243792985182,-16.70613903960575,-8.388340084340308,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Babulgaon,Babhulgaon,20.55657,78.165693,2025,ok,-4.055570733699949,30.811974751529497,-0.0754191779309856,0.5462847907099375,0.7833673580695806,0.0112538553746438,0.4270536904828959,-927.970174351878,0.6934835271207658,1117.829409191685,87.0984651711924,22.07834710743801,-0.2549832472972707,1.0,47.244632785349474,-2.1211726478570143,1.7279209510430065,97.2481825475197,108.40217237308146,303.1541642044421,-0.8191183543811837,702.0,1340.15,76206673.59,36.0,36.0,0.0,0.0,0.0,0.0,0.0472399572164556,0.0472399572164556,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.727115821385215,1.2552959918625606,0.3263544384141176,0.0021682802155842,-16.643763098308074,-8.246514771444733,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Babulgaon,Gharfal,20.6557893,78.2077493,2025,ok,-4.2072373991814604,31.700166798244872,-0.0654905971773231,0.5540576045263513,0.7891427652846933,0.008675737592763,0.43337041566567,-923.439785886588,0.7186772628580337,1128.3571348566827,81.09132527845948,19.925193505757974,-0.2583265200000292,1.0101472531621674,45.346060769641944,-2.8813351345284888,1.536043795275962,102.12819580993408,105.91750047196524,303.3686851304824,-0.8086899503200038,1313.0,2242.9,127176390.05,22.0,22.0,0.0,0.0,0.0,0.0,0.0172988083647842,0.0172988083647842,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.362150373100963,1.3040793199725762,0.3212830544992147,0.0030595774929186,-16.751566102200197,-8.01836939277296,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Babulgaon,Pahur,20.2346974,78.4025573,2025,ok,-4.1666875359861395,28.798474744740357,0.0042769779581299,0.6669901330819971,0.8119724546293449,0.0103625053603894,0.4421011237760148,-918.7264774589486,0.784585826117281,1369.554904567517,81.20109801694352,18.875053244356096,-0.256632929346351,3.4330540962657965,56.57477654964173,-2.0930626049721055,0.1433760026500721,111.6915595700761,109.6259643144493,303.05638813565355,-0.7813700688594826,606.0,998.03,55822524.86,28.0,28.0,0.0,0.0,0.0,0.0,0.0501589637341244,0.0501589637341244,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,23.114769423914744,1.17712009684868,0.3365604789711002,0.0042209396236375,-14.99206730186699,-7.482762851497427,False,False,False,False,True,True,False,0,False,2,True,False,True,0.0,0.18122755623751355,0.18122755623751355,7249.102249500542
Babulgaon,Sawar,20.4971014,78.0682704,2025,ok,-4.276656025307968,30.254514148421624,-0.0229361015255536,0.5814429223025283,0.7820486088147769,0.0150888686788436,0.4039970502309923,-928.717611697802,0.7101807228172722,1114.0074979975916,86.98266332845198,22.529878596060275,-0.2381792702446294,1.4773489536586524,45.28117083701627,-2.261908734581721,0.5639732627899291,83.55354921537777,109.95176909632006,302.77934793477306,-0.8353980241888536,1297.0,2167.59,124208381.64,63.0,63.0,0.0,0.0,0.0,0.0,0.0507212147587562,0.0507212147587562,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.536573340858403,1.0764338618287403,0.3220744153775156,0.0016902645943302,-16.34360993466874,-8.363234339245412,False,False,False,False,False,False,False,0,False,0,False,False,False,0.0,0.0,0.0,0.0
Babulgaon,Weni,20.5330302,78.2586408,2025,ok,-3.2389134721304247,31.95302644765565,-0.0726171089936094,0.5460951347316191,0.7736795692576537,0.0119523564173229,0.4360488749241197,-926.8590154832912,0.6870182910155287,1141.1706499824306,86.13694748772194,21.36376086135247,-0.2573963724802475,1.0468454854552325,47.81597649976069,-1.1142764458318886,1.717266297481432,101.6497929668828,108.2413109180204,303.1986998133344,-0.8156794172012052,799.0,1412.25,80598873.77,52.0,52.0,0.0,0.0,0.0,0.0,0.0645170305336885,0.0645170305336885,0.0,0.0,0.0,0.0,Yavatmal,,,,,,,22.10322355606342,1.1516796147335406,0.3261919139079048,0.0030325576874121,-17.07386388672436,-7.980876071377708,False,False,False,False,True,False,False,0,False,1,False,False,False,0.0,0.0,0.0,0.0
